ask_floor,scope,city,target_date,first_hour,first_expression,first_side,first_ask,first_p_win,first_model_edge,first_win,first_cost_gross,first_pnl_gross,first_cost_taker,first_pnl_taker,has_opposite,reverse_hour,reverse_expression,reverse_side,reverse_ask,reverse_p_win,reverse_model_edge,reverse_win,same_bracket_proxy,transition,replace_cost_gross,replace_pnl_gross,replace_cost_taker,replace_pnl_taker,add_cost_gross,add_pnl_gross,add_cost_taker,add_pnl_taker,close_only_cost_gross,close_only_pnl_gross,close_only_cost_taker,close_only_pnl_taker,close_plus_reverse_cost_gross,close_plus_reverse_pnl_gross,close_plus_reverse_cost_taker,close_plus_reverse_pnl_taker
0.0,dev_cv,NYC,2026-06-13,14.0,d1_no,NO,0.74,0.7970017649404362,0.0570017649404361,1.0,0.74,0.26,0.74962,0.25038,False,,,,,,,,False,,0.74,0.26,0.74962,0.25038,0.74,0.26,0.74962,0.25038,0.74,0.26,0.74962,0.25038,0.74,0.26,0.74962,0.25038
0.0,dev_cv,NYC,2026-06-14,11.0,d1_no,NO,0.76,0.7830509801503733,0.0230509801503733,1.0,0.76,0.24,0.76912,0.23088,False,,,,,,,,False,,0.76,0.24,0.76912,0.23088,0.76,0.24,0.76912,0.23088,0.76,0.24,0.76912,0.23088,0.76,0.24,0.76912,0.23088
0.0,dev_cv,NYC,2026-06-15,10.0,d2_no,NO,0.75,0.8216462954725859,0.0716462954725859,1.0,0.75,0.25,0.759375,0.240625,False,,,,,,,,False,,0.75,0.25,0.759375,0.240625,0.75,0.25,0.759375,0.240625,0.75,0.25,0.759375,0.240625,0.75,0.25,0.759375,0.240625
0.0,dev_cv,NYC,2026-06-16,14.0,d1_no,NO,0.36,0.4218413916442652,0.0618413916442652,1.0,0.36,0.64,0.37151999999999996,0.62848,False,,,,,,,,False,,0.36,0.64,0.37151999999999996,0.62848,0.36,0.64,0.37151999999999996,0.62848,0.36,0.64,0.37151999999999996,0.62848,0.36,0.64,0.37151999999999996,0.62848
0.0,dev_cv,NYC,2026-06-17,12.0,d1_no,NO,0.35,0.3706971066519644,0.0206971066519644,1.0,0.35,0.65,0.361375,0.638625,False,,,,,,,,False,,0.35,0.65,0.361375,0.638625,0.35,0.65,0.361375,0.638625,0.35,0.65,0.361375,0.638625,0.35,0.65,0.361375,0.638625
0.0,dev_cv,NYC,2026-06-19,10.0,d2_no,NO,0.68,0.7504881773284385,0.0704881773284384,1.0,0.68,0.3199999999999999,0.69088,0.3091199999999999,False,,,,,,,,False,,0.68,0.3199999999999999,0.69088,0.3091199999999999,0.68,0.3199999999999999,0.69088,0.3091199999999999,0.68,0.3199999999999999,0.69088,0.3091199999999999,0.68,0.3199999999999999,0.69088,0.3091199999999999
0.0,dev_cv,SanFrancisco,2026-06-02,10.0,d2_no,NO,0.65,0.6818313850550091,0.031831385055009,1.0,0.65,0.35,0.661375,0.33862499999999995,False,,,,,,,,False,,0.65,0.35,0.661375,0.33862499999999995,0.65,0.35,0.661375,0.33862499999999995,0.65,0.35,0.661375,0.33862499999999995,0.65,0.35,0.661375,0.33862499999999995
0.0,dev_cv,SanFrancisco,2026-06-03,11.0,d2_no,NO,0.031,0.0695336069625525,0.0385336069625525,0.0,0.031,-0.031,0.03250195,-0.03250195,False,,,,,,,,False,,0.031,-0.031,0.03250195,-0.03250195,0.031,-0.031,0.03250195,-0.03250195,0.031,-0.031,0.03250195,-0.03250195,0.031,-0.031,0.03250195,-0.03250195
0.0,dev_cv,SanFrancisco,2026-06-04,10.0,d2_no,NO,0.86,0.892392139229178,0.032392139229178,0.0,0.86,-0.86,0.86602,-0.86602,False,,,,,,,,False,,0.86,-0.86,0.86602,-0.86602,0.86,-0.86,0.86602,-0.86602,0.86,-0.86,0.86602,-0.86602,0.86,-0.86,0.86602,-0.86602
0.0,dev_cv,SanFrancisco,2026-06-07,13.0,d1_no,NO,0.62,0.6926294117417244,0.0726294117417244,1.0,0.62,0.38,0.63178,0.36822,False,,,,,,,,False,,0.62,0.38,0.63178,0.36822,0.62,0.38,0.63178,0.36822,0.62,0.38,0.63178,0.36822,0.62,0.38,0.63178,0.36822
0.0,dev_cv,SanFrancisco,2026-06-09,11.0,current_yes,YES,0.23,0.3037318143731851,0.0737318143731851,1.0,0.23,0.77,0.238855,0.761145,True,14.0,d1_no,NO,0.8,0.8249529529791974,0.0249529529791973,1.0,False,current_yes->d1_no,0.8,0.1999999999999999,0.808,0.1919999999999999,1.03,0.97,1.046855,0.9531449999999999,0.23,0.77,0.238855,0.761145,0.23,0.77,0.238855,0.761145
0.0,dev_cv,SanFrancisco,2026-06-10,12.0,current_yes,YES,0.011,0.0416279987052842,0.0306279987052842,0.0,0.011,-0.011,0.011543949999999999,-0.011543949999999999,True,13.0,current_no,NO,0.37,0.3907183535469537,0.0207183535469537,0.0,True,current_yes->current_no,0.37,-0.37,0.38165499999999997,-0.38165499999999997,0.381,-0.381,0.39319895,-0.39319895,0.381,0.619,0.39319895,0.6068010500000001,0.751,0.249,0.7748539499999999,0.2251460500000001
0.0,dev_cv,SanFrancisco,2026-06-11,13.0,current_no,NO,0.61,0.677044133976768,0.067044133976768,0.0,0.61,-0.61,0.621895,-0.621895,False,,,,,,,,False,,0.61,-0.61,0.621895,-0.621895,0.61,-0.61,0.621895,-0.621895,0.61,-0.61,0.621895,-0.621895,0.61,-0.61,0.621895,-0.621895
0.0,dev_cv,SanFrancisco,2026-06-12,13.0,d2_no,NO,0.86,0.8928996065275481,0.032899606527548,1.0,0.86,0.14,0.86602,0.13398000000000002,False,,,,,,,,False,,0.86,0.14,0.86602,0.13398000000000002,0.86,0.14,0.86602,0.13398000000000002,0.86,0.14,0.86602,0.13398000000000002,0.86,0.14,0.86602,0.13398000000000002
0.0,dev_cv,SanFrancisco,2026-06-13,14.0,d1_no,NO,0.44,0.4879130671362628,0.0479130671362628,1.0,0.44,0.56,0.45232,0.5476800000000001,False,,,,,,,,False,,0.44,0.56,0.45232,0.5476800000000001,0.44,0.56,0.45232,0.5476800000000001,0.44,0.56,0.45232,0.5476800000000001,0.44,0.56,0.45232,0.5476800000000001
0.0,dev_cv,SanFrancisco,2026-06-14,13.0,d1_no,NO,0.59,0.6436736715713367,0.0536736715713367,1.0,0.59,0.41,0.6020949999999999,0.39790499999999995,False,,,,,,,,False,,0.59,0.41,0.6020949999999999,0.39790499999999995,0.59,0.41,0.6020949999999999,0.39790499999999995,0.59,0.41,0.6020949999999999,0.39790499999999995,0.59,0.41,0.6020949999999999,0.39790499999999995
0.0,dev_cv,SanFrancisco,2026-06-15,13.0,d1_no,NO,0.49,0.5577598555559836,0.0677598555559836,1.0,0.49,0.51,0.502495,0.49750500000000003,True,14.0,current_yes,YES,0.86,0.8942867998447718,0.0342867998447717,1.0,True,d1_no->current_yes,0.86,0.14,0.86602,0.13398000000000002,1.35,0.65,1.368515,0.6314850000000001,1.35,-0.35,1.368515,-0.368515,2.21,-0.20999999999999996,2.234535,-0.23453499999999997
0.0,dev_cv,SanFrancisco,2026-06-16,12.0,current_yes,YES,0.05,0.0830821313391831,0.0330821313391831,0.0,0.05,-0.05,0.052375000000000005,-0.052375000000000005,True,14.0,current_no,NO,0.07,0.0945982836857614,0.0245982836857613,0.0,True,current_yes->current_no,0.07,-0.07,0.073255,-0.073255,0.12000000000000001,-0.12000000000000001,0.12563000000000002,-0.12563000000000002,0.12000000000000001,0.8799999999999999,0.12563000000000002,0.8743699999999999,0.19,0.8099999999999998,0.198885,0.8011149999999999
0.0,dev_cv,SaoPaulo,2026-06-02,14.0,current_no,NO,0.16,0.1905026565505356,0.0305026565505356,0.0,0.16,-0.16,0.16672,-0.16672,False,,,,,,,,False,,0.16,-0.16,0.16672,-0.16672,0.16,-0.16,0.16672,-0.16672,0.16,-0.16,0.16672,-0.16672,0.16,-0.16,0.16672,-0.16672
0.0,dev_cv,SaoPaulo,2026-06-06,11.0,current_yes,YES,0.003,0.0265687060304898,0.0235687060304898,0.0,0.003,-0.003,0.00314955,-0.00314955,True,12.0,d1_no,NO,0.79,0.8246235273661149,0.0346235273661148,1.0,False,current_yes->d1_no,0.79,0.2099999999999999,0.7982950000000001,0.2017049999999999,0.793,0.2069999999999999,0.80144455,0.1985554499999999,0.003,-0.003,0.00314955,-0.00314955,0.003,-0.003,0.00314955,-0.00314955
0.0,dev_cv,SaoPaulo,2026-06-07,13.0,d1_no,NO,0.42,0.4456054235769523,0.0256054235769523,1.0,0.42,0.5800000000000001,0.43218,0.5678200000000001,False,,,,,,,,False,,0.42,0.5800000000000001,0.43218,0.5678200000000001,0.42,0.5800000000000001,0.43218,0.5678200000000001,0.42,0.5800000000000001,0.43218,0.5678200000000001,0.42,0.5800000000000001,0.43218,0.5678200000000001
0.0,dev_cv,SaoPaulo,2026-06-08,12.0,current_yes,YES,0.004,0.0276893254703901,0.0236893254703901,0.0,0.004,-0.004,0.0041992,-0.0041992,True,13.0,d1_no,NO,0.45,0.486139583090908,0.0361395830909079,0.0,False,current_yes->d1_no,0.45,-0.45,0.46237500000000004,-0.46237500000000004,0.454,-0.454,0.46657420000000005,-0.46657420000000005,0.004,-0.004,0.0041992,-0.0041992,0.004,-0.004,0.0041992,-0.0041992
0.0,dev_cv,SaoPaulo,2026-06-09,11.0,d2_no,NO,0.48,0.5240730178910754,0.0440730178910754,0.0,0.48,-0.48,0.49248,-0.49248,False,,,,,,,,False,,0.48,-0.48,0.49248,-0.49248,0.48,-0.48,0.49248,-0.49248,0.48,-0.48,0.49248,-0.49248,0.48,-0.48,0.49248,-0.49248
0.0,dev_cv,SaoPaulo,2026-06-10,14.0,current_yes,YES,0.42,0.4433425414411103,0.0233425414411103,0.0,0.42,-0.42,0.43218,-0.43218,False,,,,,,,,False,,0.42,-0.42,0.43218,-0.43218,0.42,-0.42,0.43218,-0.43218,0.42,-0.42,0.43218,-0.43218,0.42,-0.42,0.43218,-0.43218
0.0,dev_cv,SaoPaulo,2026-06-13,10.0,current_yes,YES,0.58,0.6450230060284418,0.0650230060284418,0.0,0.58,-0.58,0.5921799999999999,-0.5921799999999999,False,,,,,,,,False,,0.58,-0.58,0.5921799999999999,-0.5921799999999999,0.58,-0.58,0.5921799999999999,-0.5921799999999999,0.58,-0.58,0.5921799999999999,-0.5921799999999999,0.58,-0.58,0.5921799999999999,-0.5921799999999999
0.0,dev_cv,SaoPaulo,2026-06-14,11.0,d1_no,NO,0.56,0.5926691186915665,0.0326691186915664,0.0,0.56,-0.56,0.57232,-0.57232,False,,,,,,,,False,,0.56,-0.56,0.57232,-0.57232,0.56,-0.56,0.57232,-0.57232,0.56,-0.56,0.57232,-0.57232,0.56,-0.56,0.57232,-0.57232
0.0,dev_cv,SaoPaulo,2026-06-17,11.0,d2_no,NO,0.77,0.8119940402075396,0.0419940402075396,1.0,0.77,0.2299999999999999,0.778855,0.2211449999999999,False,,,,,,,,False,,0.77,0.2299999999999999,0.778855,0.2211449999999999,0.77,0.2299999999999999,0.778855,0.2211449999999999,0.77,0.2299999999999999,0.778855,0.2211449999999999,0.77,0.2299999999999999,0.778855,0.2211449999999999
0.0,dev_cv,SaoPaulo,2026-06-19,13.0,d1_no,NO,0.48,0.5291254030206057,0.0491254030206057,0.0,0.48,-0.48,0.49248,-0.49248,True,14.0,current_yes,YES,0.35,0.3816095933584224,0.0316095933584224,0.0,True,d1_no->current_yes,0.35,-0.35,0.361375,-0.361375,0.83,-0.83,0.853855,-0.853855,0.83,0.17000000000000004,0.853855,0.14614500000000005,1.18,-0.17999999999999994,1.21523,-0.21522999999999995
0.0,dev_cv,SaoPaulo,2026-06-20,11.0,current_yes,YES,0.01,0.03363004266945,0.02363004266945,0.0,0.01,-0.01,0.010495,-0.010495,False,,,,,,,,False,,0.01,-0.01,0.010495,-0.010495,0.01,-0.01,0.010495,-0.010495,0.01,-0.01,0.010495,-0.010495,0.01,-0.01,0.010495,-0.010495
0.0,dev_cv,Seattle,2026-06-06,11.0,d1_no,NO,0.72,0.7689861134886287,0.0489861134886286,1.0,0.72,0.28,0.73008,0.26992000000000005,True,13.0,current_yes,YES,0.34,0.434066773887052,0.094066773887052,0.0,True,d1_no->current_yes,0.34,-0.34,0.35122000000000003,-0.35122000000000003,1.06,-0.06,1.0813,-0.08129999999999998,1.06,-0.06,1.0813,-0.0813,1.4,-0.4,1.43252,-0.43252
0.0,dev_cv,Seattle,2026-06-07,13.0,d1_no,NO,0.76,0.8089164149363046,0.0489164149363046,1.0,0.76,0.24,0.76912,0.23088,False,,,,,,,,False,,0.76,0.24,0.76912,0.23088,0.76,0.24,0.76912,0.23088,0.76,0.24,0.76912,0.23088,0.76,0.24,0.76912,0.23088
0.0,dev_cv,Seattle,2026-06-08,10.0,d1_no,NO,0.7,0.7788588280113866,0.0788588280113866,1.0,0.7,0.3,0.7104999999999999,0.2895,False,,,,,,,,False,,0.7,0.3,0.7104999999999999,0.2895,0.7,0.3,0.7104999999999999,0.2895,0.7,0.3,0.7104999999999999,0.2895,0.7,0.3,0.7104999999999999,0.2895
0.0,dev_cv,Seattle,2026-06-09,10.0,current_yes,YES,0.14,0.1646456180657857,0.0246456180657856,0.0,0.14,-0.14,0.14602,-0.14602,True,11.0,d1_no,NO,0.49,0.5371026124654834,0.0471026124654834,1.0,False,current_yes->d1_no,0.49,0.51,0.502495,0.49750500000000003,0.63,0.37,0.6485150000000001,0.35148500000000005,0.14,-0.14,0.14602,-0.14602,0.14,-0.14,0.14602,-0.14602
0.0,dev_cv,Seattle,2026-06-10,12.0,d1_no,NO,0.9,0.933778091947686,0.0337780919476859,1.0,0.9,0.0999999999999999,0.9045,0.09549999999999989,False,,,,,,,,False,,0.9,0.0999999999999999,0.9045,0.09549999999999989,0.9,0.0999999999999999,0.9045,0.09549999999999989,0.9,0.0999999999999999,0.9045,0.09549999999999989,0.9,0.0999999999999999,0.9045,0.09549999999999989
0.0,dev_cv,Seattle,2026-06-11,14.0,d1_no,NO,0.55,0.6196395956089373,0.0696395956089372,1.0,0.55,0.4499999999999999,0.5623750000000001,0.4376249999999999,False,,,,,,,,False,,0.55,0.4499999999999999,0.5623750000000001,0.4376249999999999,0.55,0.4499999999999999,0.5623750000000001,0.4376249999999999,0.55,0.4499999999999999,0.5623750000000001,0.4376249999999999,0.55,0.4499999999999999,0.5623750000000001,0.4376249999999999
0.0,dev_cv,Seattle,2026-06-12,12.0,d2_no,NO,0.65,0.6964571567960502,0.0464571567960502,1.0,0.65,0.35,0.661375,0.33862499999999995,False,,,,,,,,False,,0.65,0.35,0.661375,0.33862499999999995,0.65,0.35,0.661375,0.33862499999999995,0.65,0.35,0.661375,0.33862499999999995,0.65,0.35,0.661375,0.33862499999999995
0.0,dev_cv,Seattle,2026-06-13,16.0,current_no,NO,0.067,0.0940067320267445,0.0270067320267445,0.0,0.067,-0.067,0.07012555000000001,-0.07012555000000001,False,,,,,,,,False,,0.067,-0.067,0.07012555000000001,-0.07012555000000001,0.067,-0.067,0.07012555000000001,-0.07012555000000001,0.067,-0.067,0.07012555000000001,-0.07012555000000001,0.067,-0.067,0.07012555000000001,-0.07012555000000001
0.0,dev_cv,Seattle,2026-06-14,14.0,current_no,NO,0.81,0.8512178574645471,0.041217857464547,1.0,0.81,0.1899999999999999,0.8176950000000001,0.18230499999999988,False,,,,,,,,False,,0.81,0.1899999999999999,0.8176950000000001,0.18230499999999988,0.81,0.1899999999999999,0.8176950000000001,0.18230499999999988,0.81,0.1899999999999999,0.8176950000000001,0.18230499999999988,0.81,0.1899999999999999,0.8176950000000001,0.18230499999999988
0.0,dev_cv,Seattle,2026-06-15,12.0,d2_no,NO,0.79,0.8237977450415488,0.0337977450415487,0.0,0.79,-0.79,0.7982950000000001,-0.7982950000000001,False,,,,,,,,False,,0.79,-0.79,0.7982950000000001,-0.7982950000000001,0.79,-0.79,0.7982950000000001,-0.7982950000000001,0.79,-0.79,0.7982950000000001,-0.7982950000000001,0.79,-0.79,0.7982950000000001,-0.7982950000000001
0.0,dev_cv,Seattle,2026-06-16,13.0,current_no,NO,0.56,0.6295738952298456,0.0695738952298455,1.0,0.56,0.4399999999999999,0.57232,0.4276799999999999,False,,,,,,,,False,,0.56,0.4399999999999999,0.57232,0.4276799999999999,0.56,0.4399999999999999,0.57232,0.4276799999999999,0.56,0.4399999999999999,0.57232,0.4276799999999999,0.56,0.4399999999999999,0.57232,0.4276799999999999
0.0,dev_cv,Seattle,2026-06-19,18.0,current_no,NO,0.309,0.3976389887431383,0.0886389887431383,0.0,0.309,-0.309,0.31967595,-0.31967595,False,,,,,,,,False,,0.309,-0.309,0.31967595,-0.31967595,0.309,-0.309,0.31967595,-0.31967595,0.309,-0.309,0.31967595,-0.31967595,0.309,-0.309,0.31967595,-0.31967595
0.0,dev_cv,Shanghai,2026-06-02,10.0,d1_no,NO,0.55,0.614587717619104,0.0645877176191039,1.0,0.55,0.4499999999999999,0.5623750000000001,0.4376249999999999,True,11.0,current_yes,YES,0.36,0.3922853870422022,0.0322853870422022,0.0,True,d1_no->current_yes,0.36,-0.36,0.37151999999999996,-0.37151999999999996,0.91,0.08999999999999991,0.933895,0.06610499999999991,0.91,0.08999999999999997,0.933895,0.06610499999999997,1.27,-0.27,1.305415,-0.305415
0.0,dev_cv,Shanghai,2026-06-03,10.0,d1_no,NO,0.77,0.821653088879509,0.051653088879509,1.0,0.77,0.2299999999999999,0.778855,0.2211449999999999,False,,,,,,,,False,,0.77,0.2299999999999999,0.778855,0.2211449999999999,0.77,0.2299999999999999,0.778855,0.2211449999999999,0.77,0.2299999999999999,0.778855,0.2211449999999999,0.77,0.2299999999999999,0.778855,0.2211449999999999
0.0,dev_cv,Shanghai,2026-06-04,10.0,d2_no,NO,0.87,0.9092120441886646,0.0392120441886646,1.0,0.87,0.13,0.875655,0.12434500000000001,False,,,,,,,,False,,0.87,0.13,0.875655,0.12434500000000001,0.87,0.13,0.875655,0.12434500000000001,0.87,0.13,0.875655,0.12434500000000001,0.87,0.13,0.875655,0.12434500000000001
0.0,dev_cv,Shanghai,2026-06-05,11.0,current_yes,YES,0.2,0.2438512740732192,0.0438512740732192,1.0,0.2,0.8,0.20800000000000002,0.792,True,12.0,d1_no,NO,0.8,0.828247003567229,0.0282470035672289,1.0,False,current_yes->d1_no,0.8,0.1999999999999999,0.808,0.1919999999999999,1.0,1.0,1.016,0.984,0.2,0.8,0.20800000000000002,0.792,0.2,0.8,0.20800000000000002,0.792
0.0,dev_cv,Shanghai,2026-06-06,11.0,current_yes,YES,0.68,0.7529643704961639,0.0729643704961638,1.0,0.68,0.3199999999999999,0.69088,0.3091199999999999,False,,,,,,,,False,,0.68,0.3199999999999999,0.69088,0.3091199999999999,0.68,0.3199999999999999,0.69088,0.3091199999999999,0.68,0.3199999999999999,0.69088,0.3091199999999999,0.68,0.3199999999999999,0.69088,0.3091199999999999
0.0,dev_cv,Shanghai,2026-06-07,10.0,current_yes,YES,0.33,0.3634914216210656,0.0334914216210656,0.0,0.33,-0.33,0.341055,-0.341055,False,,,,,,,,False,,0.33,-0.33,0.341055,-0.341055,0.33,-0.33,0.341055,-0.341055,0.33,-0.33,0.341055,-0.341055,0.33,-0.33,0.341055,-0.341055
0.0,dev_cv,Shanghai,2026-06-08,10.0,current_yes,YES,0.57,0.6016374282405516,0.0316374282405516,1.0,0.57,0.43,0.582255,0.417745,True,12.0,d1_no,NO,0.84,0.8825576487850544,0.0425576487850544,1.0,False,current_yes->d1_no,0.84,0.16,0.8467199999999999,0.15328,1.41,0.59,1.4289749999999999,0.571025,0.57,0.43,0.582255,0.417745,0.57,0.43,0.582255,0.417745
0.0,dev_cv,Shanghai,2026-06-09,10.0,d1_no,NO,0.76,0.8215888160864828,0.0615888160864828,1.0,0.76,0.24,0.76912,0.23088,False,,,,,,,,False,,0.76,0.24,0.76912,0.23088,0.76,0.24,0.76912,0.23088,0.76,0.24,0.76912,0.23088,0.76,0.24,0.76912,0.23088
0.0,dev_cv,Shanghai,2026-06-11,13.0,d1_no,NO,0.84,0.8706679345360753,0.0306679345360753,0.0,0.84,-0.84,0.8467199999999999,-0.8467199999999999,False,,,,,,,,False,,0.84,-0.84,0.8467199999999999,-0.8467199999999999,0.84,-0.84,0.8467199999999999,-0.8467199999999999,0.84,-0.84,0.8467199999999999,-0.8467199999999999,0.84,-0.84,0.8467199999999999,-0.8467199999999999
0.0,dev_cv,Shanghai,2026-06-13,10.0,current_yes,YES,0.47,0.6393258040186465,0.1693258040186465,0.0,0.47,-0.47,0.48245499999999997,-0.48245499999999997,False,,,,,,,,False,,0.47,-0.47,0.48245499999999997,-0.48245499999999997,0.47,-0.47,0.48245499999999997,-0.48245499999999997,0.47,-0.47,0.48245499999999997,-0.48245499999999997,0.47,-0.47,0.48245499999999997,-0.48245499999999997
0.0,dev_cv,Shanghai,2026-06-14,10.0,d2_no,NO,0.6,0.6253019830390526,0.0253019830390526,1.0,0.6,0.4,0.612,0.388,True,13.0,current_yes,YES,0.619,0.6490165870315477,0.0300165870315477,1.0,False,d2_no->current_yes,0.619,0.381,0.63079195,0.36920805,1.2189999999999999,0.781,1.24279195,0.75720805,0.6,0.4,0.612,0.388,0.6,0.4,0.612,0.388
0.0,dev_cv,Shanghai,2026-06-15,10.0,current_yes,YES,0.54,0.6111516677040039,0.0711516677040038,1.0,0.54,0.4599999999999999,0.55242,0.4475799999999999,True,13.0,d1_no,NO,0.84,0.869677872281799,0.029677872281799,1.0,False,current_yes->d1_no,0.84,0.16,0.8467199999999999,0.15328,1.38,0.6199999999999999,1.39914,0.60086,0.54,0.4599999999999999,0.55242,0.4475799999999999,0.54,0.4599999999999999,0.55242,0.4475799999999999
0.0,dev_cv,Shanghai,2026-06-16,12.0,current_yes,YES,0.73,0.7686959744625999,0.0386959744625998,1.0,0.73,0.27,0.7398549999999999,0.260145,False,,,,,,,,False,,0.73,0.27,0.7398549999999999,0.260145,0.73,0.27,0.7398549999999999,0.260145,0.73,0.27,0.7398549999999999,0.260145,0.73,0.27,0.7398549999999999,0.260145
0.0,dev_cv,Shanghai,2026-06-17,11.0,current_yes,YES,0.85,0.8816376611958616,0.0316376611958616,1.0,0.85,0.15,0.856375,0.143625,False,,,,,,,,False,,0.85,0.15,0.856375,0.143625,0.85,0.15,0.856375,0.143625,0.85,0.15,0.856375,0.143625,0.85,0.15,0.856375,0.143625
0.0,dev_cv,Shanghai,2026-06-18,11.0,d1_no,NO,0.26,0.3089909634274435,0.0489909634274434,1.0,0.26,0.74,0.26962,0.73038,True,12.0,current_yes,YES,0.57,0.6070451341854194,0.0370451341854194,0.0,True,d1_no->current_yes,0.57,-0.57,0.582255,-0.582255,0.83,0.17000000000000004,0.8518749999999999,0.14812500000000006,0.83,0.17000000000000004,0.8518749999999999,0.14812500000000006,1.4,-0.3999999999999999,1.43413,-0.4341299999999999
0.0,dev_cv,Shanghai,2026-06-19,10.0,d1_no,NO,0.78,0.8022281492543339,0.0222281492543339,1.0,0.78,0.2199999999999999,0.7885800000000001,0.21141999999999989,False,,,,,,,,False,,0.78,0.2199999999999999,0.7885800000000001,0.21141999999999989,0.78,0.2199999999999999,0.7885800000000001,0.21141999999999989,0.78,0.2199999999999999,0.7885800000000001,0.21141999999999989,0.78,0.2199999999999999,0.7885800000000001,0.21141999999999989
0.0,dev_cv,Shanghai,2026-06-20,10.0,d2_no,NO,0.82,0.8643147623170512,0.0443147623170512,1.0,0.82,0.18,0.82738,0.17262,False,,,,,,,,False,,0.82,0.18,0.82738,0.17262,0.82,0.18,0.82738,0.17262,0.82,0.18,0.82738,0.17262,0.82,0.18,0.82738,0.17262
0.0,dev_cv,Singapore,2026-06-02,10.0,d1_no,NO,0.54,0.5835693168064946,0.0435693168064945,1.0,0.54,0.4599999999999999,0.55242,0.4475799999999999,False,,,,,,,,False,,0.54,0.4599999999999999,0.55242,0.4475799999999999,0.54,0.4599999999999999,0.55242,0.4475799999999999,0.54,0.4599999999999999,0.55242,0.4475799999999999,0.54,0.4599999999999999,0.55242,0.4475799999999999
0.0,dev_cv,Singapore,2026-06-03,11.0,d1_no,NO,0.68,0.72231562309872,0.0423156230987199,1.0,0.68,0.3199999999999999,0.69088,0.3091199999999999,True,12.0,current_yes,YES,0.88,0.9008462928149592,0.020846292814959,1.0,True,d1_no->current_yes,0.88,0.12,0.88528,0.11471999999999999,1.56,0.4399999999999999,1.57616,0.4238399999999999,1.56,-0.56,1.57616,-0.57616,2.44,-0.44000000000000006,2.46144,-0.46144
0.0,dev_cv,Singapore,2026-06-04,13.0,d1_no,NO,0.74,0.7771293670456147,0.0371293670456147,0.0,0.74,-0.74,0.74962,-0.74962,False,,,,,,,,False,,0.74,-0.74,0.74962,-0.74962,0.74,-0.74,0.74962,-0.74962,0.74,-0.74,0.74962,-0.74962,0.74,-0.74,0.74962,-0.74962
0.0,dev_cv,Singapore,2026-06-05,13.0,d1_no,NO,0.78,0.8137344382853446,0.0337344382853446,1.0,0.78,0.2199999999999999,0.7885800000000001,0.21141999999999989,True,14.0,current_yes,YES,0.91,0.9331404796363774,0.0231404796363773,1.0,True,d1_no->current_yes,0.91,0.0899999999999999,0.914095,0.0859049999999999,1.69,0.3099999999999998,1.7026750000000002,0.2973249999999998,1.69,-0.6900000000000001,1.7026750000000002,-0.702675,2.6,-0.6000000000000002,2.61677,-0.6167700000000002
0.0,dev_cv,Singapore,2026-06-06,10.0,d1_no,NO,0.77,0.8082180124183356,0.0382180124183355,1.0,0.77,0.2299999999999999,0.778855,0.2211449999999999,True,13.0,current_yes,YES,0.67,0.7003257703526993,0.0303257703526992,1.0,True,d1_no->current_yes,0.67,0.3299999999999999,0.6810550000000001,0.3189449999999999,1.44,0.5599999999999998,1.45991,0.5400899999999998,1.44,-0.44000000000000006,1.45991,-0.45991000000000004,2.1100000000000003,-0.11000000000000015,2.140965,-0.14096500000000012
0.0,dev_cv,Singapore,2026-06-07,12.0,d2_no,NO,0.68,0.7150198728430333,0.0350198728430332,1.0,0.68,0.3199999999999999,0.69088,0.3091199999999999,False,,,,,,,,False,,0.68,0.3199999999999999,0.69088,0.3091199999999999,0.68,0.3199999999999999,0.69088,0.3091199999999999,0.68,0.3199999999999999,0.69088,0.3091199999999999,0.68,0.3199999999999999,0.69088,0.3091199999999999
0.0,dev_cv,Singapore,2026-06-09,10.0,d1_no,NO,0.82,0.8463342557775718,0.0263342557775718,0.0,0.82,-0.82,0.82738,-0.82738,False,,,,,,,,False,,0.82,-0.82,0.82738,-0.82738,0.82,-0.82,0.82738,-0.82738,0.82,-0.82,0.82738,-0.82738,0.82,-0.82,0.82738,-0.82738
0.0,dev_cv,Singapore,2026-06-10,10.0,d1_no,NO,0.6,0.6614931832385673,0.0614931832385673,1.0,0.6,0.4,0.612,0.388,False,,,,,,,,False,,0.6,0.4,0.612,0.388,0.6,0.4,0.612,0.388,0.6,0.4,0.612,0.388,0.6,0.4,0.612,0.388
0.0,dev_cv,Singapore,2026-06-11,10.0,d2_no,NO,0.93,0.9539192801233264,0.0239192801233264,1.0,0.93,0.0699999999999999,0.9332550000000001,0.0667449999999999,True,12.0,current_yes,YES,0.55,0.5833619616709229,0.0333619616709228,1.0,False,d2_no->current_yes,0.55,0.4499999999999999,0.5623750000000001,0.4376249999999999,1.48,0.5199999999999998,1.4956300000000002,0.5043699999999998,0.93,0.0699999999999999,0.9332550000000001,0.0667449999999999,0.93,0.0699999999999999,0.9332550000000001,0.0667449999999999
0.0,dev_cv,Singapore,2026-06-12,11.0,d1_no,NO,0.48,0.5168826386764775,0.0368826386764775,1.0,0.48,0.52,0.49248,0.50752,False,,,,,,,,False,,0.48,0.52,0.49248,0.50752,0.48,0.52,0.49248,0.50752,0.48,0.52,0.49248,0.50752,0.48,0.52,0.49248,0.50752
