city,target_date,decision_hour_local,settled,steps,forecast_steps,temp_trend_1h_f,forecast_peak_delta_hours_local,minutes_since_running_max,forecast_gap_native,current_yes_ask,leg,leg_steps,leg_bracket,ask,ask_size,max_future_bid,min_future_ask,city_hot_tail_pct
Madrid,2026-06-09,18,True,0.0,,0.0,-1.0,0.8833333333333333,-0.38888888888889284,0.997,d2_yes,2,35,0.002,305.3,,0.003,0.5187557182067704
Madrid,2026-06-09,18,True,0.0,,0.0,-1.0,0.8833333333333333,-0.38888888888889284,0.997,current_bracket_no,-1,33,0.01,,0.001,0.001,0.5187557182067704
Houston,2026-06-09,11,True,1.0,1.0,2.0,-5.0,37.88333333333333,1.7999999999999972,0.42,d1_yes,1,90-91,0.7,23.0,0.998,0.057,0.39325842696629215
Houston,2026-06-09,11,True,1.0,1.0,2.0,-5.0,37.88333333333333,1.7999999999999972,0.42,d2_yes,2,92-93,0.14,9.44,0.14,0.004,0.39325842696629215
Houston,2026-06-09,11,True,1.0,1.0,2.0,-5.0,37.88333333333333,1.7999999999999972,0.42,tail_yes,5,98+,0.004,167.01,0.001,0.001,0.39325842696629215
Houston,2026-06-09,11,True,1.0,1.0,2.0,-5.0,37.88333333333333,1.7999999999999972,0.42,current_bracket_no,-1,88-89,0.67,,0.998,0.099,0.39325842696629215
Karachi,2026-06-09,21,True,0.0,,0.0,9.0,10470.883333333331,-1.6666666666666714,,current_bracket_no,-1,36,0.003,,,,0.5084269662921348
NYC,2026-06-09,12,True,2.0,2.0,2.0,-1.0,39.88333333333333,4.099999999999994,0.145,d1_yes,1,78-79,0.69,8.0,0.85,0.002,0.2753888380603843
NYC,2026-06-09,12,True,2.0,2.0,2.0,-1.0,39.88333333333333,4.099999999999994,0.145,d2_yes,2,80-81,0.19,27.1,0.998,0.14,0.2753888380603843
NYC,2026-06-09,12,True,2.0,2.0,2.0,-1.0,39.88333333333333,4.099999999999994,0.145,tail_yes,5,86-87,0.003,30.0,,0.001,0.2753888380603843
NYC,2026-06-09,12,True,2.0,2.0,2.0,-1.0,39.88333333333333,4.099999999999994,0.145,current_bracket_no,-1,76-77,0.858,,0.995,0.999,0.2753888380603843
SaoPaulo,2026-06-09,13,True,0.0,0.0,1.7999999999999972,-1.0,30.883333333333333,-0.3888888888888893,0.8,d1_yes,1,25,0.24,25.0,0.02,0.001,0.4353932584269663
SaoPaulo,2026-06-09,13,True,0.0,0.0,1.7999999999999972,-1.0,30.883333333333333,-0.3888888888888893,0.8,d2_yes,2,26,0.099,20.01,0.001,0.004,0.4353932584269663
SaoPaulo,2026-06-09,13,True,0.0,0.0,1.7999999999999972,-1.0,30.883333333333333,-0.3888888888888893,0.8,tail_yes,4,28,0.002,0.88,0.001,0.002,0.4353932584269663
SaoPaulo,2026-06-09,13,True,0.0,0.0,1.7999999999999972,-1.0,30.883333333333333,-0.3888888888888893,0.8,current_bracket_no,-1,24,0.48,,0.02,0.004,0.4353932584269663
Austin,2026-06-09,11,True,4.0,5.0,2.0,-6.0,37.88333333333333,9.799999999999997,0.005,d1_yes,1,86-87,0.008,29.99,0.003,0.001,0.6724611161939615
Austin,2026-06-09,11,True,4.0,5.0,2.0,-6.0,37.88333333333333,9.799999999999997,0.005,d2_yes,2,88-89,0.046,5.0,0.02,0.001,0.6724611161939615
Austin,2026-06-09,11,True,4.0,5.0,2.0,-6.0,37.88333333333333,9.799999999999997,0.005,tail_yes,8,100+,0.004,247.01,0.001,0.002,0.6724611161939615
BuenosAires,2026-06-09,13,True,2.0,1.0,1.7999999999999972,-2.0,30.883333333333333,1.6666666666666643,0.155,d1_yes,1,14,0.58,32.88,0.63,0.001,0.6207865168539326
BuenosAires,2026-06-09,13,True,2.0,1.0,1.7999999999999972,-2.0,30.883333333333333,1.6666666666666643,0.155,d2_yes,2,15,0.33,0.55,0.999,0.31,0.6207865168539326
BuenosAires,2026-06-09,13,True,2.0,1.0,1.7999999999999972,-2.0,30.883333333333333,1.6666666666666643,0.155,tail_yes,7,20+,0.002,13.0,,,0.6207865168539326
BuenosAires,2026-06-09,13,True,2.0,1.0,1.7999999999999972,-2.0,30.883333333333333,1.6666666666666643,0.155,current_bracket_no,-1,13,0.968,,0.998,0.999,0.6207865168539326
Atlanta,2026-06-09,12,True,2.0,2.0,2.0,-2.0,20.883333333333333,4.400000000000006,0.002,d1_yes,1,80-81,0.09,95.88,0.06,0.01,0.6882022471910112
Atlanta,2026-06-09,12,True,2.0,2.0,2.0,-2.0,20.883333333333333,4.400000000000006,0.002,d2_yes,2,82-83,0.4,19.0,0.988,0.41,0.6882022471910112
Atlanta,2026-06-09,12,True,2.0,2.0,2.0,-2.0,20.883333333333333,4.400000000000006,0.002,tail_yes,6,90-91,0.002,10.0,,0.002,0.6882022471910112
Atlanta,2026-06-09,12,True,2.0,2.0,2.0,-2.0,20.883333333333333,4.400000000000006,0.002,current_bracket_no,-1,78-79,0.999,,,,0.6882022471910112
Amsterdam,2026-06-09,18,True,0.0,,0.0,2.0,35.88333333333333,-1.2777777777777786,0.999,d1_yes,1,19,0.006,387.28,0.001,0.004,0.4606741573033708
Amsterdam,2026-06-09,18,True,0.0,,0.0,2.0,35.88333333333333,-1.2777777777777786,0.999,current_bracket_no,-1,18,0.005,,0.001,0.003,0.4606741573033708
Munich,2026-06-09,19,True,0.0,,0.0,11.0,730.8833333333333,-1.1111111111111107,,current_bracket_no,-1,18,0.001,,,,0.6601123595505618
Miami,2026-06-09,13,True,0.0,0.0,2.0,-1.0,37.88333333333333,0.29999999999999716,0.82,d1_yes,1,90-91,0.22,28.63,0.031,0.002,0.43000914913083255
Miami,2026-06-09,13,True,0.0,0.0,2.0,-1.0,37.88333333333333,0.29999999999999716,0.82,d2_yes,2,92-93,0.017,38.0,0.001,0.001,0.43000914913083255
Miami,2026-06-09,13,True,0.0,0.0,2.0,-1.0,37.88333333333333,0.29999999999999716,0.82,tail_yes,4,96-97,0.003,200.0,,0.003,0.43000914913083255
Miami,2026-06-09,13,True,0.0,0.0,2.0,-1.0,37.88333333333333,0.29999999999999716,0.82,current_bracket_no,-1,88-89,0.21,,0.032,0.002,0.43000914913083255
Jeddah,2026-06-09,20,True,0.0,0.0,-1.7999999999999972,9.0,1710.8833333333334,-0.5555555555555571,,current_bracket_no,-1,37,0.003,,,0.003,0.4410112359550562
Istanbul,2026-06-09,20,True,0.0,1.0,-1.7999999999999972,6.0,310.8833333333333,1.4444444444444358,0.998,d1_yes,1,24,0.003,13.1,,0.004,0.4044943820224719
Istanbul,2026-06-09,20,True,0.0,1.0,-1.7999999999999972,6.0,310.8833333333333,1.4444444444444358,0.998,current_bracket_no,-1,23,0.003,,,0.004,0.4044943820224719
Austin,2026-06-09,12,True,3.0,4.0,2.0,-5.0,37.88333333333333,7.799999999999997,0.008,d1_yes,1,88-89,0.03,95.0,0.011,0.001,0.6724611161939615
Austin,2026-06-09,12,True,3.0,4.0,2.0,-5.0,37.88333333333333,7.799999999999997,0.008,d2_yes,2,90-91,0.29,11.0,0.37,0.002,0.6724611161939615
Austin,2026-06-09,12,True,3.0,4.0,2.0,-5.0,37.88333333333333,7.799999999999997,0.008,tail_yes,6,98-99,0.004,8.0,0.001,0.001,0.6724611161939615
Austin,2026-06-09,12,True,3.0,4.0,2.0,-5.0,37.88333333333333,7.799999999999997,0.008,current_bracket_no,-1,86-87,0.997,,0.999,0.999,0.6724611161939615
Amsterdam,2026-06-09,19,True,0.0,,-1.8000000000000045,3.0,95.88333333333334,-1.2777777777777786,0.999,d1_yes,1,19,0.004,50.0,0.001,0.004,0.4606741573033708
Amsterdam,2026-06-09,19,True,0.0,,-1.8000000000000045,3.0,95.88333333333334,-1.2777777777777786,0.999,current_bracket_no,-1,18,0.005,,0.001,0.003,0.4606741573033708
Atlanta,2026-06-09,13,True,1.0,1.0,0.0,-1.0,38.88333333333333,3.4000000000000057,0.13,d1_yes,1,82-83,0.41,40.0,0.988,0.54,0.6882022471910112
Atlanta,2026-06-09,13,True,1.0,1.0,0.0,-1.0,38.88333333333333,3.4000000000000057,0.13,d2_yes,2,84-85,0.45,5.01,0.19,0.009,0.6882022471910112
Atlanta,2026-06-09,13,True,1.0,1.0,0.0,-1.0,38.88333333333333,3.4000000000000057,0.13,tail_yes,5,90-91,0.002,10.0,,,0.6882022471910112
Atlanta,2026-06-09,13,True,1.0,1.0,0.0,-1.0,38.88333333333333,3.4000000000000057,0.13,current_bracket_no,-1,80-81,0.94,,0.99,0.94,0.6882022471910112
Dallas,2026-06-09,12,True,3.0,,2.0,-4.0,37.88333333333333,-0.7999999999999972,0.002,d1_yes,1,88-89,0.023,0.91,0.021,0.001,0.702247191011236
Dallas,2026-06-09,12,True,3.0,,2.0,-4.0,37.88333333333333,-0.7999999999999972,0.002,d2_yes,2,90-91,0.25,5.0,0.81,0.01,0.702247191011236
Dallas,2026-06-09,12,True,3.0,,2.0,-4.0,37.88333333333333,-0.7999999999999972,0.002,tail_yes,7,100+,0.002,10.0,0.001,0.002,0.702247191011236
Dallas,2026-06-09,12,True,3.0,,2.0,-4.0,37.88333333333333,-0.7999999999999972,0.002,current_bracket_no,-1,86-87,0.999,,,,0.702247191011236
Istanbul,2026-06-09,21,True,0.0,1.0,-1.7999999999999972,7.0,340.8833333333333,1.4444444444444358,,d1_yes,1,24,0.004,400.0,,,0.4044943820224719
Istanbul,2026-06-09,21,True,0.0,1.0,-1.7999999999999972,7.0,340.8833333333333,1.4444444444444358,,current_bracket_no,-1,23,0.004,,,,0.4044943820224719
Amsterdam,2026-06-09,20,True,0.0,,-1.8000000000000045,4.0,125.88333333333334,-1.2777777777777786,0.999,d1_yes,1,19,0.004,159.54,,,0.4606741573033708
Amsterdam,2026-06-09,20,True,0.0,,-1.8000000000000045,4.0,125.88333333333334,-1.2777777777777786,0.999,current_bracket_no,-1,18,0.003,,,,0.4606741573033708
Madrid,2026-06-09,20,True,0.0,,-3.6000000000000085,1.0,60.88333333333333,-0.38888888888889284,,d1_yes,1,34,0.01,7.0,,0.005,0.5187557182067704
Madrid,2026-06-09,20,True,0.0,,-3.6000000000000085,1.0,60.88333333333333,-0.38888888888889284,,current_bracket_no,-1,33,0.01,,,0.001,0.5187557182067704
NYC,2026-06-09,14,True,1.0,1.0,1.0,1.0,39.88333333333333,1.0999999999999943,0.63,d1_yes,1,80-81,0.33,129.63,0.998,0.99,0.2753888380603843
NYC,2026-06-09,14,True,1.0,1.0,1.0,1.0,39.88333333333333,1.0999999999999943,0.63,d2_yes,2,82-83,0.019,52.84,0.01,0.001,0.2753888380603843
NYC,2026-06-09,14,True,1.0,1.0,1.0,1.0,39.88333333333333,1.0999999999999943,0.63,tail_yes,4,86-87,0.002,40.0,,0.002,0.2753888380603843
NYC,2026-06-09,14,True,1.0,1.0,1.0,1.0,39.88333333333333,1.0999999999999943,0.63,current_bracket_no,-1,78-79,0.38,,0.998,0.999,0.2753888380603843
Houston,2026-06-09,13,True,1.0,1.0,0.0,-3.0,37.88333333333333,1.7999999999999972,0.25,d1_yes,1,90-91,0.77,62.21,0.998,0.057,0.39325842696629215
Houston,2026-06-09,13,True,1.0,1.0,0.0,-3.0,37.88333333333333,1.7999999999999972,0.25,d2_yes,2,92-93,0.015,2.68,0.01,0.004,0.39325842696629215
Houston,2026-06-09,13,True,1.0,1.0,0.0,-3.0,37.88333333333333,1.7999999999999972,0.25,tail_yes,5,98+,0.004,485.24,0.001,0.001,0.39325842696629215
Houston,2026-06-09,13,True,1.0,1.0,0.0,-3.0,37.88333333333333,1.7999999999999972,0.25,current_bracket_no,-1,88-89,0.84,,0.998,0.099,0.39325842696629215
Jeddah,2026-06-09,21,True,0.0,0.0,0.0,10.0,1770.8833333333334,-0.5555555555555571,,current_bracket_no,-1,37,0.003,,,,0.4410112359550562
Dallas,2026-06-09,13,True,2.0,,2.0,-3.0,37.88333333333333,-2.799999999999997,0.023,d1_yes,1,90-91,0.24,8.33,0.81,0.01,0.702247191011236
Dallas,2026-06-09,13,True,2.0,,2.0,-3.0,37.88333333333333,-2.799999999999997,0.023,d2_yes,2,92-93,0.65,21.95,0.994,0.52,0.702247191011236
Dallas,2026-06-09,13,True,2.0,,2.0,-3.0,37.88333333333333,-2.799999999999997,0.023,tail_yes,6,100+,0.002,50.0,,0.002,0.702247191011236
Dallas,2026-06-09,13,True,2.0,,2.0,-3.0,37.88333333333333,-2.799999999999997,0.023,current_bracket_no,-1,88-89,0.98,,0.999,0.979,0.702247191011236
Seattle,2026-06-09,11,True,2.0,,2.0,11.0,37.88333333333333,-3.0,0.08,d1_yes,1,60-61,0.53,22.44,0.45,0.001,0.5098314606741573
Seattle,2026-06-09,11,True,2.0,,2.0,11.0,37.88333333333333,-3.0,0.08,d2_yes,2,62-63,0.38,12.59,0.94,0.42,0.5098314606741573
Seattle,2026-06-09,11,True,2.0,,2.0,11.0,37.88333333333333,-3.0,0.08,tail_yes,6,70+,0.003,50.0,,0.003,0.5098314606741573
Seattle,2026-06-09,11,True,2.0,,2.0,11.0,37.88333333333333,-3.0,0.08,current_bracket_no,-1,58-59,0.97,,0.999,,0.5098314606741573
SanFrancisco,2026-06-09,11,True,0.0,0.0,0.0,-2.0,34.88333333333333,0.5999999999999943,0.23,d1_yes,1,68-69,0.72,28.59,0.38,0.04,0.37359550561797755
SanFrancisco,2026-06-09,11,True,0.0,0.0,0.0,-2.0,34.88333333333333,0.5999999999999943,0.23,d2_yes,2,70-71,0.039,20.0,0.011,0.013,0.37359550561797755
SanFrancisco,2026-06-09,11,True,0.0,0.0,0.0,-2.0,34.88333333333333,0.5999999999999943,0.23,tail_yes,3,72-73,0.003,8.69,0.002,0.007,0.37359550561797755
SanFrancisco,2026-06-09,11,True,0.0,0.0,0.0,-2.0,34.88333333333333,0.5999999999999943,0.23,current_bracket_no,-1,66-67,0.79,,0.46,0.03,0.37359550561797755
Austin,2026-06-09,13,True,2.0,3.0,2.0,-4.0,37.88333333333333,5.799999999999997,0.046,d1_yes,1,90-91,0.38,15.0,0.37,0.002,0.6724611161939615
Austin,2026-06-09,13,True,2.0,3.0,2.0,-4.0,37.88333333333333,5.799999999999997,0.046,d2_yes,2,92-93,0.55,255.04,0.997,0.53,0.6724611161939615
Austin,2026-06-09,13,True,2.0,3.0,2.0,-4.0,37.88333333333333,5.799999999999997,0.046,tail_yes,5,98-99,0.004,8.0,0.001,0.001,0.6724611161939615
Austin,2026-06-09,13,True,2.0,3.0,2.0,-4.0,37.88333333333333,5.799999999999997,0.046,current_bracket_no,-1,88-89,0.989,,0.999,0.989,0.6724611161939615
BuenosAires,2026-06-09,15,True,0.0,-1.0,1.7999999999999972,0.0,30.883333333333333,-0.5555555555555554,0.9,d1_yes,1,16,0.129,30.0,0.002,0.001,0.6207865168539326
BuenosAires,2026-06-09,15,True,0.0,-1.0,1.7999999999999972,0.0,30.883333333333333,-0.5555555555555554,0.9,d2_yes,2,17,0.008,35.0,0.001,0.005,0.6207865168539326
BuenosAires,2026-06-09,15,True,0.0,-1.0,1.7999999999999972,0.0,30.883333333333333,-0.5555555555555554,0.9,tail_yes,3,19,0.003,295.29,,0.003,0.6207865168539326
BuenosAires,2026-06-09,15,True,0.0,-1.0,1.7999999999999972,0.0,30.883333333333333,-0.5555555555555554,0.9,current_bracket_no,-1,15,0.13,,0.002,0.001,0.6207865168539326
Atlanta,2026-06-09,14,True,1.0,1.0,1.0,0.0,38.88333333333333,2.4000000000000057,0.15,d1_yes,1,82-83,0.54,8.0,0.988,0.899,0.6882022471910112
Atlanta,2026-06-09,14,True,1.0,1.0,1.0,0.0,38.88333333333333,2.4000000000000057,0.15,d2_yes,2,84-85,0.36,16.5,0.06,0.009,0.6882022471910112
Atlanta,2026-06-09,14,True,1.0,1.0,1.0,0.0,38.88333333333333,2.4000000000000057,0.15,tail_yes,5,92+,0.004,156.45,,0.002,0.6882022471910112
Atlanta,2026-06-09,14,True,1.0,1.0,1.0,0.0,38.88333333333333,2.4000000000000057,0.15,current_bracket_no,-1,80-81,0.94,,0.99,,0.6882022471910112
CapeTown,2026-06-09,20,True,0.0,,-1.7999999999999972,6.0,3150.883333333333,1.3888888888888893,,current_bracket_no,-1,17,0.003,,,0.003,0.324438202247191
NYC,2026-06-09,15,True,0.0,0.0,0.0,2.0,48.88333333333333,0.09999999999999432,0.99,d1_yes,1,82-83,0.016,221.77,0.002,0.001,0.2753888380603843
NYC,2026-06-09,15,True,0.0,0.0,0.0,2.0,48.88333333333333,0.09999999999999432,0.99,d2_yes,2,84-85,0.008,10.0,0.001,0.001,0.2753888380603843
NYC,2026-06-09,15,True,0.0,0.0,0.0,2.0,48.88333333333333,0.09999999999999432,0.99,current_bracket_no,-1,80-81,0.03,,0.004,0.002,0.2753888380603843
LA,2026-06-09,12,True,1.0,0.0,0.0,-2.0,37.88333333333333,0.20000000000000284,0.21,d1_yes,1,72-73,0.75,16.64,0.995,0.15,0.11893870082342177
LA,2026-06-09,12,True,1.0,0.0,0.0,-2.0,37.88333333333333,0.20000000000000284,0.21,d2_yes,2,74-75,0.1,8.0,0.04,0.005,0.11893870082342177
LA,2026-06-09,12,True,1.0,0.0,0.0,-2.0,37.88333333333333,0.20000000000000284,0.21,tail_yes,3,76-77,0.02,631.31,0.001,0.001,0.11893870082342177
LA,2026-06-09,12,True,1.0,0.0,0.0,-2.0,37.88333333333333,0.20000000000000284,0.21,current_bracket_no,-1,70-71,0.85,,0.997,0.18,0.11893870082342177
Houston,2026-06-09,14,True,1.0,1.0,1.0,-2.0,37.88333333333333,0.7999999999999972,0.34,d1_yes,1,90-91,0.65,12.8,0.998,0.057,0.39325842696629215
Houston,2026-06-09,14,True,1.0,1.0,1.0,-2.0,37.88333333333333,0.7999999999999972,0.34,d2_yes,2,92-93,0.02,31.86,0.007,0.004,0.39325842696629215
Houston,2026-06-09,14,True,1.0,1.0,1.0,-2.0,37.88333333333333,0.7999999999999972,0.34,tail_yes,5,98+,0.004,241.24,0.001,0.001,0.39325842696629215
Houston,2026-06-09,14,True,1.0,1.0,1.0,-2.0,37.88333333333333,0.7999999999999972,0.34,current_bracket_no,-1,88-89,0.72,,0.998,0.099,0.39325842696629215
SaoPaulo,2026-06-09,16,True,0.0,0.0,1.7999999999999972,2.0,30.883333333333333,-0.3888888888888893,0.999,d1_yes,1,25,0.002,59.0,,0.001,0.4353932584269663
SaoPaulo,2026-06-09,16,True,0.0,0.0,1.7999999999999972,2.0,30.883333333333333,-0.3888888888888893,0.999,d2_yes,2,26,0.008,65.0,,0.004,0.4353932584269663
SaoPaulo,2026-06-09,16,True,0.0,0.0,1.7999999999999972,2.0,30.883333333333333,-0.3888888888888893,0.999,current_bracket_no,-1,24,0.007,,,0.004,0.4353932584269663
SanFrancisco,2026-06-09,12,True,0.0,0.0,1.0,-1.0,34.88333333333333,-0.4000000000000057,0.54,d1_yes,1,68-69,0.64,15.0,0.2,0.04,0.37359550561797755
SanFrancisco,2026-06-09,12,True,0.0,0.0,1.0,-1.0,34.88333333333333,-0.4000000000000057,0.54,d2_yes,2,70-71,0.04,71.93,0.011,0.013,0.37359550561797755
SanFrancisco,2026-06-09,12,True,0.0,0.0,1.0,-1.0,34.88333333333333,-0.4000000000000057,0.54,tail_yes,4,74-75,0.004,38.1,0.001,0.005,0.37359550561797755
SanFrancisco,2026-06-09,12,True,0.0,0.0,1.0,-1.0,34.88333333333333,-0.4000000000000057,0.54,current_bracket_no,-1,66-67,0.48,,0.24,0.03,0.37359550561797755
CapeTown,2026-06-09,21,True,0.0,,-1.7999999999999972,7.0,3210.883333333333,1.3888888888888893,,current_bracket_no,-1,17,0.003,,,,0.324438202247191
Dallas,2026-06-09,14,True,2.0,,1.0,-2.0,37.88333333333333,-3.799999999999997,0.032,d1_yes,1,90-91,0.29,11.23,0.81,0.01,0.702247191011236
Dallas,2026-06-09,14,True,2.0,,1.0,-2.0,37.88333333333333,-3.799999999999997,0.032,d2_yes,2,92-93,0.52,12.83,0.994,0.55,0.702247191011236
Dallas,2026-06-09,14,True,2.0,,1.0,-2.0,37.88333333333333,-3.799999999999997,0.032,tail_yes,5,98-99,0.002,216.9,,,0.702247191011236
Dallas,2026-06-09,14,True,2.0,,1.0,-2.0,37.88333333333333,-3.799999999999997,0.032,current_bracket_no,-1,88-89,0.979,,0.999,,0.702247191011236
NYC,2026-06-09,16,True,0.0,0.0,-1.0,3.0,108.88333333333334,0.09999999999999432,0.997,d1_yes,1,82-83,0.009,120.0,0.002,0.001,0.2753888380603843
NYC,2026-06-09,16,True,0.0,0.0,-1.0,3.0,108.88333333333334,0.09999999999999432,0.997,d2_yes,2,84-85,0.002,159.0,,0.001,0.2753888380603843
NYC,2026-06-09,16,True,0.0,0.0,-1.0,3.0,108.88333333333334,0.09999999999999432,0.997,tail_yes,3,86-87,0.002,101.02,,,0.2753888380603843
NYC,2026-06-09,16,True,0.0,0.0,-1.0,3.0,108.88333333333334,0.09999999999999432,0.997,current_bracket_no,-1,80-81,0.008,,0.004,0.002,0.2753888380603843
Houston,2026-06-09,15,True,1.0,1.0,-1.0,-1.0,97.88333333333334,0.7999999999999972,0.81,d1_yes,1,90-91,0.21,16.0,0.998,0.057,0.39325842696629215
Houston,2026-06-09,15,True,1.0,1.0,-1.0,-1.0,97.88333333333334,0.7999999999999972,0.81,d2_yes,2,92-93,0.019,15.0,0.007,0.004,0.39325842696629215
Houston,2026-06-09,15,True,1.0,1.0,-1.0,-1.0,97.88333333333334,0.7999999999999972,0.81,tail_yes,5,98+,0.003,40.82,,0.001,0.39325842696629215
Houston,2026-06-09,15,True,1.0,1.0,-1.0,-1.0,97.88333333333334,0.7999999999999972,0.81,current_bracket_no,-1,88-89,0.2,,0.998,0.099,0.39325842696629215
SanFrancisco,2026-06-09,13,True,0.0,0.0,0.0,0.0,34.88333333333333,-0.4000000000000057,0.76,d1_yes,1,68-69,0.34,8.0,0.2,0.04,0.37359550561797755
SanFrancisco,2026-06-09,13,True,0.0,0.0,0.0,0.0,34.88333333333333,-0.4000000000000057,0.76,d2_yes,2,70-71,0.058,8.5,0.011,0.013,0.37359550561797755
SanFrancisco,2026-06-09,13,True,0.0,0.0,0.0,0.0,34.88333333333333,-0.4000000000000057,0.76,tail_yes,5,76+,0.003,109.53,0.001,0.001,0.37359550561797755
SanFrancisco,2026-06-09,13,True,0.0,0.0,0.0,0.0,34.88333333333333,-0.4000000000000057,0.76,current_bracket_no,-1,66-67,0.34,,0.2,0.03,0.37359550561797755
BuenosAires,2026-06-09,17,True,0.0,,0.0,2.0,150.88333333333333,-0.5555555555555554,0.998,d1_yes,1,16,0.005,173.17,,0.001,0.6207865168539326
BuenosAires,2026-06-09,17,True,0.0,,0.0,2.0,150.88333333333333,-0.5555555555555554,0.998,d2_yes,2,18,0.003,201.0,,,0.6207865168539326
BuenosAires,2026-06-09,17,True,0.0,,0.0,2.0,150.88333333333333,-0.5555555555555554,0.998,tail_yes,3,19,0.003,295.29,,,0.6207865168539326
BuenosAires,2026-06-09,17,True,0.0,,0.0,2.0,150.88333333333333,-0.5555555555555554,0.998,current_bracket_no,-1,15,0.005,,,0.001,0.6207865168539326
Atlanta,2026-06-09,16,True,0.0,0.0,-1.0,2.0,98.88333333333334,1.4000000000000057,0.989,d1_yes,1,84-85,0.029,70.0,0.06,0.009,0.6882022471910112
Atlanta,2026-06-09,16,True,0.0,0.0,-1.0,2.0,98.88333333333334,1.4000000000000057,0.989,d2_yes,2,86-87,0.002,66.05,0.01,0.002,0.6882022471910112
Atlanta,2026-06-09,16,True,0.0,0.0,-1.0,2.0,98.88333333333334,1.4000000000000057,0.989,tail_yes,3,88-89,0.002,79.51,0.001,0.001,0.6882022471910112
Atlanta,2026-06-09,16,True,0.0,0.0,-1.0,2.0,98.88333333333334,1.4000000000000057,0.989,current_bracket_no,-1,82-83,0.029,,0.101,0.012,0.6882022471910112
Miami,2026-06-09,17,True,0.0,0.0,-2.0,3.0,97.88333333333334,0.29999999999999716,0.999,d1_yes,1,90-91,0.004,7.57,0.001,0.002,0.43000914913083255
Miami,2026-06-09,17,True,0.0,0.0,-2.0,3.0,97.88333333333334,0.29999999999999716,0.999,current_bracket_no,-1,88-89,0.009,,0.001,0.002,0.43000914913083255
LA,2026-06-09,14,True,1.0,0.0,0.0,0.0,37.88333333333333,0.20000000000000284,0.88,d1_yes,1,72-73,0.15,12.0,0.995,0.999,0.11893870082342177
LA,2026-06-09,14,True,1.0,0.0,0.0,0.0,37.88333333333333,0.20000000000000284,0.88,d2_yes,2,74-75,0.011,51.81,0.001,0.005,0.11893870082342177
LA,2026-06-09,14,True,1.0,0.0,0.0,0.0,37.88333333333333,0.20000000000000284,0.88,current_bracket_no,-1,70-71,0.18,,0.997,0.999,0.11893870082342177
Denver,2026-06-09,15,True,1.0,-1.0,10.600000000000009,2.0,32.88333333333333,-1.9000000000000057,0.92,d1_yes,1,92-93,0.348,8.0,0.981,0.99,0.471671388101983
Denver,2026-06-09,15,True,1.0,-1.0,10.600000000000009,2.0,32.88333333333333,-1.9000000000000057,0.92,d2_yes,2,94-95,0.004,2481.0,0.002,0.004,0.471671388101983
Denver,2026-06-09,15,True,1.0,-1.0,10.600000000000009,2.0,32.88333333333333,-1.9000000000000057,0.92,tail_yes,4,98-99,0.003,10318.07,,,0.471671388101983
Denver,2026-06-09,15,True,1.0,-1.0,10.600000000000009,2.0,32.88333333333333,-1.9000000000000057,0.92,current_bracket_no,-1,90-91,0.18,,0.993,0.999,0.471671388101983
SanFrancisco,2026-06-09,14,True,0.0,0.0,-1.0,1.0,94.88333333333334,-0.4000000000000057,0.8,d1_yes,1,68-69,0.26,8.0,0.02,0.04,0.37359550561797755
SanFrancisco,2026-06-09,14,True,0.0,0.0,-1.0,1.0,94.88333333333334,-0.4000000000000057,0.8,d2_yes,2,70-71,0.057,27.1,0.002,0.013,0.37359550561797755
SanFrancisco,2026-06-09,14,True,0.0,0.0,-1.0,1.0,94.88333333333334,-0.4000000000000057,0.8,tail_yes,5,76+,0.003,79.53,,0.001,0.37359550561797755
SanFrancisco,2026-06-09,14,True,0.0,0.0,-1.0,1.0,94.88333333333334,-0.4000000000000057,0.8,current_bracket_no,-1,66-67,0.23,,0.04,0.03,0.37359550561797755
Seattle,2026-06-09,14,True,0.0,,1.0,14.0,37.88333333333333,-6.0,0.88,d1_yes,1,64-65,0.16,107.69,0.07,0.059,0.5098314606741573
Seattle,2026-06-09,14,True,0.0,,1.0,14.0,37.88333333333333,-6.0,0.88,d2_yes,2,66-67,0.037,23.99,0.002,0.007,0.5098314606741573
Seattle,2026-06-09,14,True,0.0,,1.0,14.0,37.88333333333333,-6.0,0.88,tail_yes,3,68-69,0.002,5.0,,0.004,0.5098314606741573
Seattle,2026-06-09,14,True,0.0,,1.0,14.0,37.88333333333333,-6.0,0.88,current_bracket_no,-1,62-63,0.19,,0.08,0.06,0.5098314606741573
SaoPaulo,2026-06-09,18,True,0.0,0.0,-1.7999999999999972,4.0,150.88333333333333,-0.3888888888888893,,current_bracket_no,-1,24,0.004,,,,0.4353932584269663
BuenosAires,2026-06-09,18,True,0.0,,-1.8000000000000045,3.0,210.88333333333333,-0.5555555555555554,,d1_yes,1,16,0.001,56.73,,,0.6207865168539326
BuenosAires,2026-06-09,18,True,0.0,,-1.8000000000000045,3.0,210.88333333333333,-0.5555555555555554,,current_bracket_no,-1,15,0.001,,,,0.6207865168539326
