schema_version,source,source_kind,city,station,station_label,icao,target_date,observation_time_utc,local_detect_ts_utc,fetched_at_utc,temp_c,temp_f,temp_round_f,raw_payload_hash,source_note,wigos_station_id,knmi_station_code,max_temp_c_past_10m,measurement_interval_end_utc,knmi_filename,knmi_file_created_at_utc,knmi_file_last_modified_at_utc,payload_hash,collection_mode,historical_retrieved_at_utc
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-21T23:40:00+00:00,2026-07-27T16:11:34.779603+00:00,2026-07-27T16:11:34.779603+00:00,15.7,60.26,60,0beae4834dcc3226,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,15.7,2026-07-21T23:40:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607212340.nc,2026-07-21T23:43:41+00:00,2026-07-21T23:53:37+00:00,25931cd58156b168,historical_backfill_not_pit,2026-07-27T16:11:34.779603+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-21T23:50:00+00:00,2026-07-27T16:11:34.787232+00:00,2026-07-27T16:11:34.787232+00:00,15.7,60.26,60,34ab5a46c70bd778,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,15.7,2026-07-21T23:50:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607212350.nc,2026-07-21T23:53:39+00:00,2026-07-22T00:03:40+00:00,c69234f527123bd9,historical_backfill_not_pit,2026-07-27T16:11:34.787232+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T00:00:00+00:00,2026-07-27T16:11:34.794701+00:00,2026-07-27T16:11:34.794701+00:00,15.6,60.08,60,ed3a97e98a760810,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,15.7,2026-07-22T00:00:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220000.nc,2026-07-22T00:03:42+00:00,2026-07-22T00:13:42+00:00,04423bbef3c61541,historical_backfill_not_pit,2026-07-27T16:11:34.794701+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T00:10:00+00:00,2026-07-27T16:11:34.802254+00:00,2026-07-27T16:11:34.802254+00:00,15.6,60.08,60,620bc32b000e79fd,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,15.6,2026-07-22T00:10:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220010.nc,2026-07-22T00:13:44+00:00,2026-07-22T00:23:39+00:00,9979299136e4920f,historical_backfill_not_pit,2026-07-27T16:11:34.802254+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T00:20:00+00:00,2026-07-27T16:11:34.809748+00:00,2026-07-27T16:11:34.809748+00:00,15.6,60.08,60,98849f19dc20dd8b,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,15.6,2026-07-22T00:20:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220020.nc,2026-07-22T00:23:41+00:00,2026-07-22T00:33:39+00:00,f1f4538a0d9915f4,historical_backfill_not_pit,2026-07-27T16:11:34.809748+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T00:30:00+00:00,2026-07-27T16:11:34.817221+00:00,2026-07-27T16:11:34.817221+00:00,15.7,60.26,60,1aa25658a58496dc,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,15.7,2026-07-22T00:30:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220030.nc,2026-07-22T00:33:42+00:00,2026-07-22T00:43:38+00:00,4f197bf26f6449a6,historical_backfill_not_pit,2026-07-27T16:11:34.817221+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T00:40:00+00:00,2026-07-27T16:11:34.824877+00:00,2026-07-27T16:11:34.824877+00:00,15.8,60.44,60,2dbcae41f36f46e1,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,15.8,2026-07-22T00:40:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220040.nc,2026-07-22T00:43:41+00:00,2026-07-22T00:53:40+00:00,a40a46f2b5d308f8,historical_backfill_not_pit,2026-07-27T16:11:34.824877+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T00:50:00+00:00,2026-07-27T16:11:34.832296+00:00,2026-07-27T16:11:34.832296+00:00,15.9,60.62,61,04bf7626a2b3bf1a,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.0,2026-07-22T00:50:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220050.nc,2026-07-22T00:53:42+00:00,2026-07-22T01:03:41+00:00,7c274e1f7a882226,historical_backfill_not_pit,2026-07-27T16:11:34.832296+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T01:00:00+00:00,2026-07-27T16:11:34.840080+00:00,2026-07-27T16:11:34.840080+00:00,16.1,60.98,61,2e2cb13054db844b,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.1,2026-07-22T01:00:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220100.nc,2026-07-22T01:03:43+00:00,2026-07-22T01:13:38+00:00,68bc800bf98ad57e,historical_backfill_not_pit,2026-07-27T16:11:34.840080+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T01:10:00+00:00,2026-07-27T16:11:34.847661+00:00,2026-07-27T16:11:34.847661+00:00,15.8,60.44,60,ce021e25d98f3171,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,16.1,2026-07-22T01:10:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220110.nc,2026-07-22T01:13:41+00:00,2026-07-22T01:23:39+00:00,a0ccb24270ac1f5b,historical_backfill_not_pit,2026-07-27T16:11:34.847661+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T01:20:00+00:00,2026-07-27T16:11:34.855406+00:00,2026-07-27T16:11:34.855406+00:00,15.6,60.08,60,57748af120d81db0,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,15.8,2026-07-22T01:20:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220120.nc,2026-07-22T01:23:41+00:00,2026-07-22T01:33:40+00:00,88052f4d366ebd7c,historical_backfill_not_pit,2026-07-27T16:11:34.855406+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T01:30:00+00:00,2026-07-27T16:11:34.862832+00:00,2026-07-27T16:11:34.862832+00:00,15.5,59.9,60,d6661036d49b1bc3,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,15.6,2026-07-22T01:30:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220130.nc,2026-07-22T01:33:42+00:00,2026-07-22T01:43:38+00:00,cacceb9dea0f06e1,historical_backfill_not_pit,2026-07-27T16:11:34.862832+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T01:40:00+00:00,2026-07-27T16:11:34.870362+00:00,2026-07-27T16:11:34.870362+00:00,15.6,60.08,60,775f911a24713385,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,15.6,2026-07-22T01:40:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220140.nc,2026-07-22T01:43:40+00:00,2026-07-22T01:53:38+00:00,6f5b95dc96562e99,historical_backfill_not_pit,2026-07-27T16:11:34.870362+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T01:50:00+00:00,2026-07-27T16:11:34.877840+00:00,2026-07-27T16:11:34.877840+00:00,15.2,59.36,59,f69ea4177598b373,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,15.5,2026-07-22T01:50:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220150.nc,2026-07-22T01:53:40+00:00,2026-07-22T02:03:39+00:00,84f54c718018f122,historical_backfill_not_pit,2026-07-27T16:11:34.877840+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T02:00:00+00:00,2026-07-27T16:11:34.885318+00:00,2026-07-27T16:11:34.885318+00:00,14.8,58.64,59,f24fec9fc5b9759d,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,15.2,2026-07-22T02:00:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220200.nc,2026-07-22T02:03:41+00:00,2026-07-22T02:13:40+00:00,dda07c01fe1ab428,historical_backfill_not_pit,2026-07-27T16:11:34.885318+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T02:10:00+00:00,2026-07-27T16:11:34.892634+00:00,2026-07-27T16:11:34.892634+00:00,14.9,58.82,59,12e6f5182bd0e733,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,14.9,2026-07-22T02:10:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220210.nc,2026-07-22T02:13:43+00:00,2026-07-22T02:23:39+00:00,50dad22c177f56aa,historical_backfill_not_pit,2026-07-27T16:11:34.892634+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T02:20:00+00:00,2026-07-27T16:11:34.899890+00:00,2026-07-27T16:11:34.899890+00:00,14.9,58.82,59,3497daadd4edb144,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,15.0,2026-07-22T02:20:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220220.nc,2026-07-22T02:23:41+00:00,2026-07-22T02:33:39+00:00,6b080f9c4efca1a3,historical_backfill_not_pit,2026-07-27T16:11:34.899890+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T02:30:00+00:00,2026-07-27T16:11:34.907524+00:00,2026-07-27T16:11:34.907524+00:00,14.9,58.82,59,a96a1de101411244,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,14.9,2026-07-22T02:30:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220230.nc,2026-07-22T02:33:41+00:00,2026-07-22T02:43:38+00:00,400279cc4ca37388,historical_backfill_not_pit,2026-07-27T16:11:34.907524+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T02:40:00+00:00,2026-07-27T16:11:34.915104+00:00,2026-07-27T16:11:34.915104+00:00,14.9,58.82,59,068f7657cfa5a726,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,14.9,2026-07-22T02:40:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220240.nc,2026-07-22T02:43:41+00:00,2026-07-22T02:53:38+00:00,5459e13ac9617bcc,historical_backfill_not_pit,2026-07-27T16:11:34.915104+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T02:50:00+00:00,2026-07-27T16:11:34.922959+00:00,2026-07-27T16:11:34.922959+00:00,15.1,59.18,59,61156640648827db,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,15.1,2026-07-22T02:50:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220250.nc,2026-07-22T02:53:40+00:00,2026-07-22T03:03:37+00:00,de0c405bf073e2a0,historical_backfill_not_pit,2026-07-27T16:11:34.922959+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T03:00:00+00:00,2026-07-27T16:11:34.930227+00:00,2026-07-27T16:11:34.930227+00:00,15.0,59.0,59,341b2c3bc9b4e59b,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,15.1,2026-07-22T03:00:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220300.nc,2026-07-22T03:03:40+00:00,2026-07-22T03:13:40+00:00,8644015af16bf48d,historical_backfill_not_pit,2026-07-27T16:11:34.930227+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T03:10:00+00:00,2026-07-27T16:11:34.938245+00:00,2026-07-27T16:11:34.938245+00:00,14.9,58.82,59,17ebb9b27ed460d1,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,15.1,2026-07-22T03:10:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220310.nc,2026-07-22T03:13:42+00:00,2026-07-22T03:23:39+00:00,4717ceb6c3fec17c,historical_backfill_not_pit,2026-07-27T16:11:34.938245+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T03:20:00+00:00,2026-07-27T16:11:34.945865+00:00,2026-07-27T16:11:34.945865+00:00,14.7,58.46,58,7cb82d8aa01f77dc,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,14.9,2026-07-22T03:20:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220320.nc,2026-07-22T03:23:40+00:00,2026-07-22T03:33:38+00:00,f45fe4b5a6630f85,historical_backfill_not_pit,2026-07-27T16:11:34.945865+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T03:30:00+00:00,2026-07-27T16:11:34.954291+00:00,2026-07-27T16:11:34.954291+00:00,14.7,58.46,58,ea505b9b679248e4,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,14.7,2026-07-22T03:30:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220330.nc,2026-07-22T03:33:40+00:00,2026-07-22T03:43:41+00:00,c196815ec0361fa1,historical_backfill_not_pit,2026-07-27T16:11:34.954291+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T03:40:00+00:00,2026-07-27T16:11:34.962407+00:00,2026-07-27T16:11:34.962407+00:00,14.7,58.46,58,69d96cae0746a5f1,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,14.7,2026-07-22T03:40:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220340.nc,2026-07-22T03:43:43+00:00,2026-07-22T03:53:39+00:00,10726390b747226b,historical_backfill_not_pit,2026-07-27T16:11:34.962407+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T03:50:00+00:00,2026-07-27T16:11:34.970410+00:00,2026-07-27T16:11:34.970410+00:00,14.8,58.64,59,8983a2bbe7952f59,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,14.8,2026-07-22T03:50:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220350.nc,2026-07-22T03:53:41+00:00,2026-07-22T04:03:39+00:00,4ce5e6719c32989b,historical_backfill_not_pit,2026-07-27T16:11:34.970410+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T04:00:00+00:00,2026-07-27T16:11:34.977844+00:00,2026-07-27T16:11:34.977844+00:00,14.8,58.64,59,ea9d1ee3d1fc898a,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,14.8,2026-07-22T04:00:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220400.nc,2026-07-22T04:03:41+00:00,2026-07-22T04:13:38+00:00,bfc267ae1bb3e2d1,historical_backfill_not_pit,2026-07-27T16:11:34.977844+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T04:10:00+00:00,2026-07-27T16:11:34.985367+00:00,2026-07-27T16:11:34.985367+00:00,14.9,58.82,59,4fb01a496e99e4c6,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,14.9,2026-07-22T04:10:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220410.nc,2026-07-22T04:13:40+00:00,2026-07-22T04:23:37+00:00,890502b9cec1b634,historical_backfill_not_pit,2026-07-27T16:11:34.985367+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T04:20:00+00:00,2026-07-27T16:11:34.992944+00:00,2026-07-27T16:11:34.992944+00:00,15.0,59.0,59,f1e71202cb4d5d06,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,15.0,2026-07-22T04:20:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220420.nc,2026-07-22T04:23:39+00:00,2026-07-22T04:33:39+00:00,57f2fc4d78e63570,historical_backfill_not_pit,2026-07-27T16:11:34.992944+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T04:30:00+00:00,2026-07-27T16:11:35.000416+00:00,2026-07-27T16:11:35.000416+00:00,15.1,59.18,59,a4662060aca2a33e,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,15.2,2026-07-22T04:30:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220430.nc,2026-07-22T04:33:41+00:00,2026-07-22T04:43:38+00:00,6fd90ec312fa672e,historical_backfill_not_pit,2026-07-27T16:11:35.000416+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T04:40:00+00:00,2026-07-27T16:11:35.008254+00:00,2026-07-27T16:11:35.008254+00:00,14.8,58.64,59,591596bb382c5245,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,15.1,2026-07-22T04:40:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220440.nc,2026-07-22T04:43:40+00:00,2026-07-22T04:53:38+00:00,5d5052352df4cd79,historical_backfill_not_pit,2026-07-27T16:11:35.008254+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T04:50:00+00:00,2026-07-27T16:11:35.015803+00:00,2026-07-27T16:11:35.015803+00:00,14.8,58.64,59,3a7ea6dd791893e8,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,14.8,2026-07-22T04:50:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220450.nc,2026-07-22T04:53:40+00:00,2026-07-22T05:03:39+00:00,1c1bb901db224826,historical_backfill_not_pit,2026-07-27T16:11:35.015803+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T05:00:00+00:00,2026-07-27T16:11:35.023546+00:00,2026-07-27T16:11:35.023546+00:00,14.9,58.82,59,5a9641f8bc0d5f55,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,14.9,2026-07-22T05:00:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220500.nc,2026-07-22T05:03:41+00:00,2026-07-22T05:13:37+00:00,71300f3cdf66296e,historical_backfill_not_pit,2026-07-27T16:11:35.023546+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T05:10:00+00:00,2026-07-27T16:11:35.031093+00:00,2026-07-27T16:11:35.031093+00:00,15.0,59.0,59,ac9ad6251777319a,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,15.0,2026-07-22T05:10:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220510.nc,2026-07-22T05:13:40+00:00,2026-07-22T05:23:38+00:00,4f543dce7cd3d389,historical_backfill_not_pit,2026-07-27T16:11:35.031093+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T05:20:00+00:00,2026-07-27T16:11:35.039014+00:00,2026-07-27T16:11:35.039014+00:00,15.1,59.18,59,f422532679057574,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,15.1,2026-07-22T05:20:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220520.nc,2026-07-22T05:23:40+00:00,2026-07-22T05:33:38+00:00,8a1e7939d0197aeb,historical_backfill_not_pit,2026-07-27T16:11:35.039014+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T05:30:00+00:00,2026-07-27T16:11:35.046405+00:00,2026-07-27T16:11:35.046405+00:00,15.3,59.54,60,995007cb8d8eb0be,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,15.3,2026-07-22T05:30:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220530.nc,2026-07-22T05:33:40+00:00,2026-07-22T05:43:38+00:00,16b64362a1941236,historical_backfill_not_pit,2026-07-27T16:11:35.046405+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T05:40:00+00:00,2026-07-27T16:11:35.054109+00:00,2026-07-27T16:11:35.054109+00:00,15.5,59.9,60,15f68b530988456e,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,15.5,2026-07-22T05:40:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220540.nc,2026-07-22T05:43:40+00:00,2026-07-22T05:53:38+00:00,5ff5b43f10b77fc1,historical_backfill_not_pit,2026-07-27T16:11:35.054109+00:00
weather_high_frequency_observation_v1,knmi,official_airport_station,Amsterdam,0-20000-0-06240,Schiphol KNMI 10min,EHAM,2026-07-22,2026-07-22T05:50:00+00:00,2026-07-27T16:11:35.061598+00:00,2026-07-27T16:11:35.061598+00:00,15.7,60.26,60,afdf38705c1786b1,"KNMI Schiphol station 240 10-minute AWS/synoptic file; ta is the final 1-minute mean and tx is the 10-minute maximum; research enrichment, not METAR or WU settlement truth",0-20000-0-06240,06240,15.7,2026-07-22T05:50:00+00:00,KMDS__OPER_P___10M_OBS_L2_202607220550.nc,2026-07-22T05:53:40+00:00,2026-07-22T06:03:37+00:00,55b1003db4a346a2,historical_backfill_not_pit,2026-07-27T16:11:35.061598+00:00
