changed_since_last,city,current_bracket,current_native,current_temp_c,current_yes_ask,current_yes_indicative,current_yes_quote_delay_min,current_yes_quote_source,current_yes_quote_ts_utc,current_yes_snapshot_raw_ask,d1_bracket,d1_no_ask,d1_no_indicative,d1_no_quote_delay_min,d1_no_quote_source,d1_no_quote_ts_utc,d1_no_snapshot_raw_ask,decision_hour_local_at_detect,decision_snapshot_ts_utc,decline_gate,decline_native,detected_after_report_sec,effective_cost_per_share,entry_ask,estimated_cadence_min,expression,fee_per_share,forecast_max_native,forecast_peak_delta_hours_local,in_research_window,live_observation_source,local_detect_ts_utc,mapping_rule,mature_high_gate,minutes_since_running_max_at_detect,path_not_warming_gate,payload_hash,physical_confirmation_base,physical_confirmation_strong_partial,physical_support_count_partial,physical_support_reasons_partial,pnl_per_share,prebase_without_forecast_clock,precip_state,price_source,producer,raw_metar,raw_payload_hash,record_count,registry_class,relative_humidity_pct,report_kind,running_max_c,running_native,settlement_source,settlement_source_class,sky_cover_code,snapshot_path,source,source_age_sec,source_detect_ts_utc,source_fetch_end_utc,source_fetch_latency_sec,source_fetch_start_utc,source_file_ts_utc,source_lane,source_report_ts_utc,station,status,target_date,temp_c,temp_trend_1h_f,ts_utc,unit,warming_state,win
True,NYC,86-87,86.0,30.0,,0.983,,missing_within_30m,,,88-89,,0.977,,missing_within_30m,,,16.932222222222222,2026-07-08T21:05:38Z,True,1.0800000000000125,296.363,0.9838399999999999,0.983,60.0,current_yes,0.00084,87.0,2.08,True,aviationweather_metar,2026-07-08T20:55:56.362737+00:00,whole-degree WU station max,True,64.93937895,True,004d186a77ed9686,True,False,0,[],0.016160000000000063,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR KLGA 082051Z 14008KT 110V190 10SM FEW055 FEW250 30/18 A2994 RMK AO2 SLP140 T03000183 56019 $,87550a2d92dc9ba3,19,same_station_source_profile,48.61692510697891,METAR,30.6,87.08000000000001,WU market rules station matches configured station,default_wu_station_by_rules,1,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260709_0505.json,aviationweather_metar,296.363,2026-07-08T20:55:56.362737Z,2026-07-08T20:55:56.362737+00:00,1.089,2026-07-08T20:55:55.274086+00:00,,metar_speci_capable,2026-07-08T20:51:00Z,KLGA,ok,2026-07-08,30.0,-1.0800000000000025,2026-07-08T20:55:56.362737+00:00,F,cooling,1.0
True,NYC,86-87,86.0,30.0,,0.983,,missing_within_30m,,,88-89,,0.977,,missing_within_30m,,,16.932222222222222,2026-07-08T21:05:38Z,True,1.0800000000000125,296.363,0.97812,0.977,60.0,d1_no,0.00112,87.0,2.08,True,aviationweather_metar,2026-07-08T20:55:56.362737+00:00,whole-degree WU station max,True,64.93937895,True,004d186a77ed9686,True,False,0,[],0.02188000000000001,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR KLGA 082051Z 14008KT 110V190 10SM FEW055 FEW250 30/18 A2994 RMK AO2 SLP140 T03000183 56019 $,87550a2d92dc9ba3,19,same_station_source_profile,48.61692510697891,METAR,30.6,87.08000000000001,WU market rules station matches configured station,default_wu_station_by_rules,1,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260709_0505.json,aviationweather_metar,296.363,2026-07-08T20:55:56.362737Z,2026-07-08T20:55:56.362737+00:00,1.089,2026-07-08T20:55:55.274086+00:00,,metar_speci_capable,2026-07-08T20:51:00Z,KLGA,ok,2026-07-08,30.0,-1.0800000000000025,2026-07-08T20:55:56.362737+00:00,F,cooling,1.0
True,SanFrancisco,64-65,62.059999999999995,16.7,,0.996,,missing_within_30m,,,66-67,,0.996,,missing_within_30m,,,16.006944444444443,2026-07-08T23:05:17Z,True,1.980000000000011,265.12,0.9962,0.996,60.0,current_yes,0.0002,61.5,2.08,True,aviationweather_metar,2026-07-08T23:00:25.119730+00:00,whole-degree WU station max,True,64.41866216666666,True,b8a510555a6b1a77,True,False,1,['onshore_marine_cooling'],0.0038000000000000256,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR KSFO 082256Z 29019KT 10SM FEW005 17/11 A3006 RMK AO2 PK WND 30027/2220 SLP179 T01670111,89ccc4e6e173b7b1,20,same_station_source_profile,69.07113361706425,METAR,17.8,64.04,WU market rules station matches configured station,default_wu_station_by_rules,1,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260709_0705.json,aviationweather_metar,265.12,2026-07-08T23:00:25.119730Z,2026-07-08T23:00:25.119730+00:00,1.123,2026-07-08T23:00:23.996703+00:00,,metar_speci_capable,2026-07-08T22:56:00Z,KSFO,ok,2026-07-08,16.7,-1.9800000000000026,2026-07-08T23:00:25.119730+00:00,F,cooling,1.0
True,SanFrancisco,64-65,62.059999999999995,16.7,,0.996,,missing_within_30m,,,66-67,,0.996,,missing_within_30m,,,16.006944444444443,2026-07-08T23:05:17Z,True,1.980000000000011,265.12,0.9962,0.996,60.0,d1_no,0.0002,61.5,2.08,True,aviationweather_metar,2026-07-08T23:00:25.119730+00:00,whole-degree WU station max,True,64.41866216666666,True,b8a510555a6b1a77,True,False,1,['onshore_marine_cooling'],0.0038000000000000256,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR KSFO 082256Z 29019KT 10SM FEW005 17/11 A3006 RMK AO2 PK WND 30027/2220 SLP179 T01670111,89ccc4e6e173b7b1,20,same_station_source_profile,69.07113361706425,METAR,17.8,64.04,WU market rules station matches configured station,default_wu_station_by_rules,1,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260709_0705.json,aviationweather_metar,265.12,2026-07-08T23:00:25.119730Z,2026-07-08T23:00:25.119730+00:00,1.123,2026-07-08T23:00:23.996703+00:00,,metar_speci_capable,2026-07-08T22:56:00Z,KSFO,ok,2026-07-08,16.7,-1.9800000000000026,2026-07-08T23:00:25.119730+00:00,F,cooling,1.0
True,Wellington,11,10.0,10.0,,0.985,,missing_within_30m,,,12,,0.9835,,missing_within_30m,,,13.101388888888888,2026-07-09T01:06:17Z,True,1.0,365.419,0.98574,0.985,30.0,current_yes,0.00074,10.6,13.1,True,aviationweather_metar,2026-07-09T01:06:05.419100+00:00,whole-degree WU station max,True,636.0903183333334,True,0f844f20f5abad09,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",0.01426000000000005,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR NZWN 090100Z AUTO 17032KT 9999 FEW028/// SCT034/// BKN049/// 10/05 Q1015,1d8d75a9e6c5e09c,27,same_station_source_profile,71.08848942637533,METAR,11.0,11.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260709_0906.json,aviationweather_metar,365.419,2026-07-09T01:06:05.419100Z,2026-07-09T01:06:05.419100+00:00,1.114,2026-07-09T01:06:04.305098+00:00,,routine_metar_only,2026-07-09T01:00:00Z,NZWN,ok,2026-07-09,10.0,0.0,2026-07-09T01:06:05.419100+00:00,C,flat,1.0
True,Wellington,11,10.0,10.0,,0.985,,missing_within_30m,,,12,,0.9835,,missing_within_30m,,,13.101388888888888,2026-07-09T01:06:17Z,True,1.0,365.419,0.98431,0.9835,30.0,d1_no,0.00081,10.6,13.1,True,aviationweather_metar,2026-07-09T01:06:05.419100+00:00,whole-degree WU station max,True,636.0903183333334,True,0f844f20f5abad09,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",0.015689999999999982,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR NZWN 090100Z AUTO 17032KT 9999 FEW028/// SCT034/// BKN049/// 10/05 Q1015,1d8d75a9e6c5e09c,27,same_station_source_profile,71.08848942637533,METAR,11.0,11.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260709_0906.json,aviationweather_metar,365.419,2026-07-09T01:06:05.419100Z,2026-07-09T01:06:05.419100+00:00,1.114,2026-07-09T01:06:04.305098+00:00,,routine_metar_only,2026-07-09T01:00:00Z,NZWN,ok,2026-07-09,10.0,0.0,2026-07-09T01:06:05.419100+00:00,C,flat,1.0
True,Singapore,31,29.0,29.0,,0.945,,missing_within_30m,,,32,,0.9495,,missing_within_30m,,,13.563333333333334,2026-07-09T05:41:04Z,True,2.0,228.908,0.9476,0.945,30.0,current_yes,0.0026,30.6,1.68,True,aviationweather_metar,2026-07-09T05:33:48.908134+00:00,whole-degree WU station max,True,93.81513556666667,True,7871df7a5b15205a,True,False,1,['onshore_marine_cooling'],0.0524,True,thunderstorm,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR WSSS 090530Z 18011KT 8000 VCTS FEW017CB FEW018TCU SCT170 29/24 Q1011 BECMG FM0610 TL0625 NSW,2e2a8eb311d6c3bb,28,same_station_source_profile,74.46601257025355,METAR,31.0,31.0,WU market rules station matches configured station,default_wu_station_by_rules,2,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260709_1341.json,aviationweather_metar,228.908,2026-07-09T05:33:48.908134Z,2026-07-09T05:33:48.908134+00:00,1.317,2026-07-09T05:33:47.591123+00:00,,routine_metar_only,2026-07-09T05:30:00Z,WSSS,ok,2026-07-09,29.0,-1.8,2026-07-09T05:33:48.908134+00:00,C,cooling,1.0
True,Singapore,31,29.0,29.0,,0.945,,missing_within_30m,,,32,,0.9495,,missing_within_30m,,,13.563333333333334,2026-07-09T05:41:04Z,True,2.0,228.908,0.9519,0.9495,30.0,d1_no,0.0024,30.6,1.68,True,aviationweather_metar,2026-07-09T05:33:48.908134+00:00,whole-degree WU station max,True,93.81513556666667,True,7871df7a5b15205a,True,False,1,['onshore_marine_cooling'],0.04810000000000003,True,thunderstorm,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR WSSS 090530Z 18011KT 8000 VCTS FEW017CB FEW018TCU SCT170 29/24 Q1011 BECMG FM0610 TL0625 NSW,2e2a8eb311d6c3bb,28,same_station_source_profile,74.46601257025355,METAR,31.0,31.0,WU market rules station matches configured station,default_wu_station_by_rules,2,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260709_1341.json,aviationweather_metar,228.908,2026-07-09T05:33:48.908134Z,2026-07-09T05:33:48.908134+00:00,1.317,2026-07-09T05:33:47.591123+00:00,,routine_metar_only,2026-07-09T05:30:00Z,WSSS,ok,2026-07-09,29.0,-1.8,2026-07-09T05:33:48.908134+00:00,C,cooling,1.0
True,Busan,30,29.0,29.0,0.97,0.945,0.85,orderbook_archive_first_after_signal,2026-07-09T06:11:02Z,0.97,31,0.97,0.945,0.8666666666666667,orderbook_archive_first_after_signal,2026-07-09T06:11:03Z,0.97,15.085833333333333,2026-07-09T06:10:11Z,True,1.0,309.66,0.9476,0.945,60.0,current_yes,0.0026,29.6,3.17,True,aviationweather_metar,2026-07-09T06:05:09.659724+00:00,whole-degree WU station max,True,65.1609954,True,0d98c7ddbd40397d,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",0.0524,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR RKPK 090600Z 21008KT 9999 SCT030 BKN200 29/24 Q1010,8676c1c002db29b0,16,same_station_source_profile,74.46601257025355,METAR,30.0,30.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260709_1410.json,aviationweather_metar,309.66,2026-07-09T06:05:09.659724Z,2026-07-09T06:05:09.659724+00:00,1.01,2026-07-09T06:05:08.649277+00:00,,routine_metar_only,2026-07-09T06:00:00Z,RKPK,ok,2026-07-09,29.0,-1.8,2026-07-09T06:05:09.659724+00:00,C,cooling,1.0
True,Busan,30,29.0,29.0,0.97,0.945,0.85,orderbook_archive_first_after_signal,2026-07-09T06:11:02Z,0.97,31,0.97,0.945,0.8666666666666667,orderbook_archive_first_after_signal,2026-07-09T06:11:03Z,0.97,15.085833333333333,2026-07-09T06:10:11Z,True,1.0,309.66,0.9476,0.945,60.0,d1_no,0.0026,29.6,3.17,True,aviationweather_metar,2026-07-09T06:05:09.659724+00:00,whole-degree WU station max,True,65.1609954,True,0d98c7ddbd40397d,True,True,2,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",0.0524,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR RKPK 090600Z 21008KT 9999 SCT030 BKN200 29/24 Q1010,8676c1c002db29b0,16,same_station_source_profile,74.46601257025355,METAR,30.0,30.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260709_1410.json,aviationweather_metar,309.66,2026-07-09T06:05:09.659724Z,2026-07-09T06:05:09.659724+00:00,1.01,2026-07-09T06:05:08.649277+00:00,,routine_metar_only,2026-07-09T06:00:00Z,RKPK,ok,2026-07-09,29.0,-1.8,2026-07-09T06:05:09.659724+00:00,C,cooling,1.0
True,Guangzhou,32,30.0,30.0,,0.92,,missing_within_30m,,,33,,0.935,,missing_within_30m,,,14.33361111111111,2026-07-09T06:25:06Z,True,2.0,121.05,0.9236800000000001,0.92,30.0,current_yes,0.00368,32.3,0.42,True,aviationweather_metar,2026-07-09T06:20:01.049729+00:00,whole-degree WU station max,True,200.01749548333333,True,5e7afe30d540ea40,True,True,3,"['observed_precipitation', 'cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",0.07631999999999994,True,thunderstorm,indicative_market_price_not_executable,weather_data_feed_service.source_events,SPECI ZGGG 090618Z 06004MPS 020V080 9999 TS FEW026CB BKN050 30/27 Q1004 BECMG AT0640 18008G13MPS 2000 +TSRA SCT011 SCT026CB BKN033,3c87fd213ea13352,32,same_station_source_profile,84.00528111799692,SPECI,32.0,32.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260709_1425.json,aviationweather_metar,121.05,2026-07-09T06:20:01.049729Z,2026-07-09T06:20:01.049729+00:00,1.046,2026-07-09T06:20:00.003734+00:00,,metar_speci_capable,2026-07-09T06:18:00Z,ZGGG,ok,2026-07-09,30.0,0.0,2026-07-09T06:20:01.049729+00:00,C,flat,1.0
True,Guangzhou,32,30.0,30.0,,0.92,,missing_within_30m,,,33,,0.935,,missing_within_30m,,,14.33361111111111,2026-07-09T06:25:06Z,True,2.0,121.05,0.9380400000000001,0.935,30.0,d1_no,0.00304,32.3,0.42,True,aviationweather_metar,2026-07-09T06:20:01.049729+00:00,whole-degree WU station max,True,200.01749548333333,True,5e7afe30d540ea40,True,True,3,"['observed_precipitation', 'cloud_limited_flat_or_cooling', 'moisture_cloud_suppression']",0.061959999999999904,True,thunderstorm,indicative_market_price_not_executable,weather_data_feed_service.source_events,SPECI ZGGG 090618Z 06004MPS 020V080 9999 TS FEW026CB BKN050 30/27 Q1004 BECMG AT0640 18008G13MPS 2000 +TSRA SCT011 SCT026CB BKN033,3c87fd213ea13352,32,same_station_source_profile,84.00528111799692,SPECI,32.0,32.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260709_1425.json,aviationweather_metar,121.05,2026-07-09T06:20:01.049729Z,2026-07-09T06:20:01.049729+00:00,1.046,2026-07-09T06:20:00.003734+00:00,,metar_speci_capable,2026-07-09T06:18:00Z,ZGGG,ok,2026-07-09,30.0,0.0,2026-07-09T06:20:01.049729+00:00,C,flat,1.0
True,Manila,33,32.0,32.0,,0.9855,,missing_within_30m,,,34,,0.9875,,missing_within_30m,,,15.143055555555556,2026-07-09T07:08:52Z,True,1.0,515.215,0.98621,0.9855,60.0,current_yes,0.00071,31.6,1.13,True,aviationweather_metar,2026-07-09T07:08:35.215022+00:00,whole-degree WU station max,True,128.58691703333335,True,8e490fdab7cf4271,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",0.013789999999999969,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR RPLL 090700Z 28016KT 9999 FEW025 BKN100 32/26 Q1004 NOSIG RMK A2965,8a0fdf657d72bfc2,16,same_station_source_profile,70.6570356447408,METAR,33.0,33.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260709_1508.json,aviationweather_metar,515.215,2026-07-09T07:08:35.215022Z,2026-07-09T07:08:35.215022+00:00,1.405,2026-07-09T07:08:33.810401+00:00,,routine_metar_only,2026-07-09T07:00:00Z,RPLL,ok,2026-07-09,32.0,0.0,2026-07-09T07:08:35.215022+00:00,C,flat,1.0
True,Manila,33,32.0,32.0,,0.9855,,missing_within_30m,,,34,,0.9875,,missing_within_30m,,,15.143055555555556,2026-07-09T07:08:52Z,True,1.0,515.215,0.98812,0.9875,60.0,d1_no,0.00062,31.6,1.13,True,aviationweather_metar,2026-07-09T07:08:35.215022+00:00,whole-degree WU station max,True,128.58691703333335,True,8e490fdab7cf4271,True,True,3,"['cloud_limited_flat_or_cooling', 'moisture_cloud_suppression', 'onshore_marine_cooling']",0.011880000000000002,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR RPLL 090700Z 28016KT 9999 FEW025 BKN100 32/26 Q1004 NOSIG RMK A2965,8a0fdf657d72bfc2,16,same_station_source_profile,70.6570356447408,METAR,33.0,33.0,WU market rules station matches configured station,default_wu_station_by_rules,3,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260709_1508.json,aviationweather_metar,515.215,2026-07-09T07:08:35.215022Z,2026-07-09T07:08:35.215022+00:00,1.405,2026-07-09T07:08:33.810401+00:00,,routine_metar_only,2026-07-09T07:00:00Z,RPLL,ok,2026-07-09,32.0,0.0,2026-07-09T07:08:35.215022+00:00,C,flat,1.0
True,Taipei,35,34.0,34.0,,0.9945,,missing_within_30m,,,36,,0.994,,missing_within_30m,,,15.638333333333334,2026-07-09T07:38:31Z,True,1.0,498.496,0.99477,0.9945,30.0,current_yes,0.00027,34.3,1.63,True,aviationweather_metar,2026-07-09T07:38:18.495856+00:00,whole-degree WU station max,True,68.30826426666665,True,f42c46dcc78a92da,True,False,1,['onshore_marine_cooling'],0.005229999999999957,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR RCSS 090730Z 08012KT 9999 FEW016 SCT200 34/24 Q1004 NOSIG RMK A2967,83d0f9e177e82b4e,26,same_station_source_profile,56.045143115119764,METAR,35.0,35.0,WU market rules station matches configured station,default_wu_station_by_rules,2,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260709_1538.json,aviationweather_metar,498.496,2026-07-09T07:38:18.495856Z,2026-07-09T07:38:18.495856+00:00,1.238,2026-07-09T07:38:17.257859+00:00,,metar_speci_capable,2026-07-09T07:30:00Z,RCSS,ok,2026-07-09,34.0,-1.8,2026-07-09T07:38:18.495856+00:00,C,cooling,1.0
True,Taipei,35,34.0,34.0,,0.9945,,missing_within_30m,,,36,,0.994,,missing_within_30m,,,15.638333333333334,2026-07-09T07:38:31Z,True,1.0,498.496,0.9943,0.994,30.0,d1_no,0.0003,34.3,1.63,True,aviationweather_metar,2026-07-09T07:38:18.495856+00:00,whole-degree WU station max,True,68.30826426666665,True,f42c46dcc78a92da,True,False,1,['onshore_marine_cooling'],0.005700000000000038,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR RCSS 090730Z 08012KT 9999 FEW016 SCT200 34/24 Q1004 NOSIG RMK A2967,83d0f9e177e82b4e,26,same_station_source_profile,56.045143115119764,METAR,35.0,35.0,WU market rules station matches configured station,default_wu_station_by_rules,2,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260709_1538.json,aviationweather_metar,498.496,2026-07-09T07:38:18.495856Z,2026-07-09T07:38:18.495856+00:00,1.238,2026-07-09T07:38:17.257859+00:00,,metar_speci_capable,2026-07-09T07:30:00Z,RCSS,ok,2026-07-09,34.0,-1.8,2026-07-09T07:38:18.495856+00:00,C,cooling,1.0
True,Tokyo,30,29.0,29.0,,0.996,,missing_within_30m,,,31,,0.9975,,missing_within_30m,,,16.638333333333332,2026-07-09T07:38:31Z,True,1.0,498.747,0.9962,0.996,30.0,current_yes,0.0002,29.6,3.63,True,aviationweather_metar,2026-07-09T07:38:18.746937+00:00,whole-degree WU station max,True,68.31244895,True,83d948603283bc36,True,False,1,['onshore_marine_cooling'],0.0038000000000000256,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR RJTT 090730Z 19014KT 9999 FEW030 29/22 Q1014 NOSIG,6c198ff4b5d3edf0,34,same_station_source_profile,65.97640502342368,METAR,30.0,30.0,WU market rules station matches configured station,default_wu_station_by_rules,1,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260709_1538.json,aviationweather_metar,498.747,2026-07-09T07:38:18.746937Z,2026-07-09T07:38:18.746937+00:00,1.211,2026-07-09T07:38:17.536236+00:00,,routine_metar_only,2026-07-09T07:30:00Z,RJTT,ok,2026-07-09,29.0,-1.8,2026-07-09T07:38:18.746937+00:00,C,cooling,1.0
True,Tokyo,30,29.0,29.0,,0.996,,missing_within_30m,,,31,,0.9975,,missing_within_30m,,,16.638333333333332,2026-07-09T07:38:31Z,True,1.0,498.747,0.9976200000000001,0.9975,30.0,d1_no,0.00012,29.6,3.63,True,aviationweather_metar,2026-07-09T07:38:18.746937+00:00,whole-degree WU station max,True,68.31244895,True,83d948603283bc36,True,False,1,['onshore_marine_cooling'],0.0023799999999999377,True,none_observed,indicative_market_price_not_executable,weather_data_feed_service.source_events,METAR RJTT 090730Z 19014KT 9999 FEW030 29/22 Q1014 NOSIG,6c198ff4b5d3edf0,34,same_station_source_profile,65.97640502342368,METAR,30.0,30.0,WU market rules station matches configured station,default_wu_station_by_rules,1,/Volumes/jrs/weather_data_feed_service_runtime/targeted_output/paper_snapshots/snapshot_20260709_1538.json,aviationweather_metar,498.747,2026-07-09T07:38:18.746937Z,2026-07-09T07:38:18.746937+00:00,1.211,2026-07-09T07:38:17.536236+00:00,,routine_metar_only,2026-07-09T07:30:00Z,RJTT,ok,2026-07-09,29.0,-1.8,2026-07-09T07:38:18.746937+00:00,C,cooling,1.0
