snapshot_file,snapshot_ts_utc,ts_beijing,ts_local,local_hour,local_minute,city,city_pool,target_date,unit,bracket,leg,outcome,target_bracket_low_native,target_bracket_high_native,running_value,running_native,latest_native,decline_native,metar_current_max_f,metar_latest_temp_f,metar_latest_ts_utc,metar_obs_count_today,forecast_max_native,forecast_gap_to_running_native,forecast_peak_time_local,forecast_peak_delta_hours_local,forecast_source,entry_price,best_bid,spread,top_size,depth_5c,bid_depth_5c,residual_points,condition_id,market_id,yes_best_ask,yes_best_bid,no_best_ask,no_best_bid,question,heating_done_score_v1,heating_done_bucket_v1,heating_done_reasons_v1,leg_residual_done_score_v1,leg_residual_done_bucket_v1,leg_residual_done_reasons_v1,final_yes,settled,win,fee_per_share,cost_per_share,pnl_per_share,roi,period,price_band,residual_band,peak_delta_bucket,forecast_gap_bucket,path_state,hour,entry_policy
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1515.json,2026-07-01T07:15:54Z,2026-07-01 15:15:54,2026-07-01 12:45:54,15,15,Lucknow,t1_trading,2026-07-01,C,33,current_yes,yes,33.0,33.0,33,32.77777777777778,32.22222222222222,0.5555555555555571,91.0,90.0,2026-07-01T07:00:00Z,26,32.2,-0.7999999999999972,2026-07-01T13:00,-0.25,open_meteo_live_ecmwf,0.39,0.29,0.1,29.27,74.27,15.91,61.0,0x6a16ca6cc2ab20f9b61f3313d274dd7d4655a71e1447487a87a0c33e62c9f4ac,2726957,0.39,0.29,0.71,0.61,Will the highest temperature in Lucknow be 33°C on July 1?,0.55,heating_done_probable,near_forecast_peak;forecast_below_running_high;pulled_back_from_high,0.55,leg_residual_done_probable,near_forecast_peak;forecast_below_running_high;pulled_back_from_high;uses_day_heating_done,1.0,True,1.0,0.0119,0.40190000000000003,0.5981,1.4881811395869617,forward_2026-06-29_2026-07-06,lt90,gt10,peak_1h_to_15m_ahead,capped_minus1_0,decline,15,current_yes_heating_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1515.json,2026-07-01T07:15:54Z,2026-07-01 15:15:54,2026-07-01 15:15:54,15,15,Manila,t1_trading,2026-07-01,C,34,current_yes,yes,34.0,34.0,34,33.888888888888886,27.22222222222222,6.666666666666664,93.0,81.0,2026-07-01T07:00:00Z,17,33.1,-0.8999999999999986,2026-07-01T15:00,0.25,open_meteo_live_gfs,0.998,0.995,0.003,340.3,1455.3,2507.36,0.20000000000000018,0x6869872d376b2c98cd109c1ffed94b165cd99c1075789371a73f8d4d0229c24a,2726108,0.998,0.995,0.005,0.002,Will the highest temperature in Manila be 34°C on July 1?,0.65,heating_done_probable,peak_recently_passed;forecast_below_running_high;pulled_back_from_high,0.65,leg_residual_done_probable,peak_recently_passed;forecast_below_running_high;pulled_back_from_high;uses_day_heating_done,1.0,True,1.0,0.0001,0.9981,0.0019000000000000128,0.001903616872056921,forward_2026-06-29_2026-07-06,99_plus,lt1,near_peak,capped_minus1_0,decline,15,current_yes_heating_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1515.json,2026-07-01T07:15:54Z,2026-07-01 15:15:54,2026-07-01 09:15:54,15,15,Munich,t1_trading,2026-07-01,C,22,current_yes,yes,22.0,22.0,22,22.22222222222222,22.22222222222222,0.0,72.0,72.0,2026-07-01T06:50:00Z,18,21.1,-0.8999999999999986,2026-07-01T00:00,9.25,open_meteo_live_ecmwf,0.7,0.68,0.02,56.8,274.82,59.99,30.000000000000004,0x68e34f62006bfdb0e9932f39a45a968f3260fe8b9d45817ea9fdbc45565981d7,2725840,0.7,0.68,0.32,0.3,Will the highest temperature in Munich be 22°C on July 1?,0.65,heating_done_probable,peak_passed_2h_plus;forecast_below_running_high;at_running_high_plateau,0.65,leg_residual_done_probable,peak_passed_2h_plus;forecast_below_running_high;at_running_high_plateau;uses_day_heating_done,1.0,True,1.0,0.0105,0.7104999999999999,0.2895000000000001,0.40745953553835346,forward_2026-06-29_2026-07-06,lt90,gt10,post_peak_gt1_5h,capped_minus1_0,at_high,15,current_yes_heating_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1515.json,2026-07-01T07:15:54Z,2026-07-01 15:15:54,2026-07-01 16:15:54,15,15,Seoul,t2_research,2026-07-01,C,30,current_yes,yes,30.0,30.0,30,30.0,27.77777777777778,2.2222222222222214,86.0,82.0,2026-07-01T07:00:00Z,33,28.3,-1.6999999999999993,2026-07-01T13:00,3.25,open_meteo_live_ecmwf,0.998,0.993,0.005,1058.27,1950.37,2263.31,0.20000000000000018,0xcd2754909ab184571239194c02c09f62ec394ceade854eb95dc649f597eee42c,2725810,0.998,0.993,0.007,0.002,Will the highest temperature in Seoul be 30°C on July 1?,0.8,heating_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high,0.8,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high;uses_day_heating_done,1.0,True,1.0,0.0001,0.9981,0.0019000000000000128,0.001903616872056921,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_gt1_5h,busted_lt_minus1,decline,15,current_yes_heating_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1515.json,2026-07-01T07:15:54Z,2026-07-01 15:15:54,2026-07-01 15:15:54,15,15,Shanghai,t1_trading,2026-07-01,C,26,current_yes,yes,26.0,26.0,26,26.11111111111111,25.0,1.1111111111111107,79.0,77.0,2026-07-01T07:00:00Z,33,25.6,-0.3999999999999986,2026-07-01T16:00,-0.75,open_meteo_live_gfs,0.88,0.86,0.02,35.56,266.78,539.34,12.0,0x52180ef41fe8ceae20a7e07a329c47f8d7301e52da2b2254c4380de085953d93,2725885,0.88,0.86,0.14,0.12,Will the highest temperature in Shanghai be 26°C on July 1?,0.45,near_peak_capping,forecast_below_running_high;pulled_back_from_high,0.45,leg_residual_marginal,forecast_below_running_high;pulled_back_from_high;uses_day_heating_done,1.0,True,1.0,0.00528,0.88528,0.11472000000000004,0.12958611964576186,forward_2026-06-29_2026-07-06,lt90,gt10,peak_1h_to_15m_ahead,capped_minus1_0,decline,15,current_yes_heating_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1515.json,2026-07-01T07:15:54Z,2026-07-01 15:15:54,2026-07-01 15:15:54,15,15,Singapore,t1_trading,2026-07-01,C,32,current_yes,yes,32.0,32.0,32,32.22222222222222,27.22222222222222,5.0,90.0,81.0,2026-07-01T07:00:00Z,32,30.9,-1.1000000000000014,2026-07-01T12:00,3.25,open_meteo_live_gfs,0.998,0.995,0.003,94.99,478.49,2663.67,0.20000000000000018,0x711e33a79b9157f81f1c9172b79237324dd40295e325d2290f9d670f92ac8021,2725898,0.998,0.995,0.005,0.002,Will the highest temperature in Singapore be 32°C on July 1?,0.8,heating_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high,0.8,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high;uses_day_heating_done,1.0,True,1.0,0.0001,0.9981,0.0019000000000000128,0.001903616872056921,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_gt1_5h,busted_lt_minus1,decline,15,current_yes_heating_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1515.json,2026-07-01T07:15:54Z,2026-07-01 15:15:54,2026-07-01 15:15:54,15,15,Taipei,t2_research,2026-07-01,C,36,current_yes,yes,36.0,36.0,36,36.111111111111114,33.888888888888886,2.2222222222222285,97.0,93.0,2026-07-01T07:00:00Z,26,33.1,-2.8999999999999986,2026-07-01T12:00,3.25,open_meteo_live_gfs,0.998,0.993,0.005,98.99,987.21,381.79,0.20000000000000018,0x87579ef43bf0894f7b7c44f726f53f7ce3cf500bac081d4b758ab57f5cff6a0c,2725942,0.998,0.993,0.007,0.002,Will the highest temperature in Taipei be 36°C on July 1?,0.8,heating_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high,0.8,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high;uses_day_heating_done,1.0,True,1.0,0.0001,0.9981,0.0019000000000000128,0.001903616872056921,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_gt1_5h,busted_lt_minus1,decline,15,current_yes_heating_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1515.json,2026-07-01T07:15:54Z,2026-07-01 15:15:54,2026-07-01 16:15:54,15,15,Tokyo,t1_trading,2026-07-01,C,27,current_yes,yes,27.0,27.0,27,27.22222222222222,26.11111111111111,1.1111111111111107,81.0,79.0,2026-07-01T07:00:00Z,33,26.9,-0.10000000000000142,2026-07-01T14:00,2.25,open_meteo_live_gfs,0.998,0.981,0.017,10.0,817.72,351.75,0.20000000000000018,0x5e58a193e338611d73f7e752c34a14a483134d296c27cc31abfcd48d423bb7bf,2725863,0.998,0.981,0.019,0.002,Will the highest temperature in Tokyo be 27°C on July 1?,0.8,heating_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high,0.8,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high;uses_day_heating_done,1.0,True,1.0,0.0001,0.9981,0.0019000000000000128,0.001903616872056921,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_gt1_5h,capped_minus1_0,decline,15,current_yes_heating_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1515.json,2026-07-01T07:15:54Z,2026-07-01 15:15:54,2026-07-01 15:15:54,15,15,Wuhan,t2_research,2026-07-01,C,31,current_yes,yes,31.0,31.0,31,31.11111111111111,31.11111111111111,0.0,88.0,88.0,2026-07-01T07:00:00Z,16,29.7,-1.3000000000000007,2026-07-01T15:00,0.25,open_meteo_live_ecmwf,0.607,0.579,0.028,34.43,109.43,37.28,39.300000000000004,0x6bdf24c1af56ed61d02a165eb4436a287e7926e0227e14cefd34cedcf00e3e8a,2725975,0.607,0.579,0.421,0.393,Will the highest temperature in Wuhan be 31°C on July 1?,0.5,near_peak_capping,peak_recently_passed;forecast_below_running_high;at_running_high_plateau,0.5,leg_residual_marginal,peak_recently_passed;forecast_below_running_high;at_running_high_plateau;uses_day_heating_done,1.0,True,1.0,0.01193,0.61893,0.38107,0.6156915967880051,forward_2026-06-29_2026-07-06,lt90,gt10,near_peak,busted_lt_minus1,at_high,15,current_yes_heating_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1556.json,2026-07-01T07:56:37Z,2026-07-01 15:56:37,2026-07-01 12:56:37,15,56,Karachi,t1_trading,2026-07-01,C,33,current_yes,yes,33.0,33.0,33,32.77777777777778,32.22222222222222,0.5555555555555571,91.0,90.0,2026-07-01T07:30:00Z,26,33.7,0.7000000000000028,2026-07-01T12:00,0.93,open_meteo_live_ecmwf,0.6,0.51,0.09,30.0,144.0,9.11,40.0,0x28b91a92dabca43ed41f302fd780b691b1a499aa877e358b7e760cc76b8ca220,2726977,0.6,0.51,0.49,0.4,Will the highest temperature in Karachi be 33°C on July 1?,0.45,near_peak_capping,peak_recently_passed;forecast_room_le_2_steps;pulled_back_from_high,0.45,leg_residual_marginal,peak_recently_passed;forecast_room_le_2_steps;pulled_back_from_high;uses_day_heating_done,1.0,True,1.0,0.012,0.612,0.388,0.6339869281045752,forward_2026-06-29_2026-07-06,lt90,gt10,post_peak_0_5_1_5h,room_0_1,decline,15,current_yes_heating_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1556.json,2026-07-01T07:56:37Z,2026-07-01 15:56:37,2026-07-01 15:56:37,15,56,Shenzhen,t2_research,2026-07-01,C,32,current_yes,yes,32.0,32.0,32,32.22222222222222,32.22222222222222,0.0,90.0,90.0,2026-07-01T07:00:00Z,16,31.5,-0.5,2026-07-01T15:00,0.93,open_meteo_live_ecmwf,0.27,0.09,0.18,7.33,35.43,486.99,73.0,0xd808284bde184613b0a4066d824fdde494c01834a95da655690fada5bdb52efd,2725995,0.27,0.09,0.91,0.73,Will the highest temperature in Shenzhen be 32°C on July 1?,0.5,near_peak_capping,peak_recently_passed;forecast_below_running_high;at_running_high_plateau,0.5,leg_residual_marginal,peak_recently_passed;forecast_below_running_high;at_running_high_plateau;uses_day_heating_done,0.0,True,0.0,0.00986,0.27986,-0.27986,-1.0,forward_2026-06-29_2026-07-06,lt90,gt10,post_peak_0_5_1_5h,capped_minus1_0,at_high,15,current_yes_heating_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1718.json,2026-07-01T09:18:21Z,2026-07-01 17:18:21,2026-07-01 17:18:21,17,18,Chengdu,t1_trading,2026-07-01,C,32,current_yes,yes,32.0,32.0,32,32.22222222222222,31.11111111111111,1.1111111111111107,90.0,88.0,2026-07-01T09:00:00Z,18,31.7,-0.3000000000000007,2026-07-01T17:00,0.3,open_meteo_live_ecmwf,0.998,0.99,0.008,1213.64,1647.78,136.53,0.20000000000000018,0xc3d9ce442f886096116ef9aff720f56309a717e5843c9d118f8049ab0dde7178,2725986,0.998,0.99,0.01,0.002,Will the highest temperature in Chengdu be 32°C on July 1?,0.65,heating_done_probable,peak_recently_passed;forecast_below_running_high;pulled_back_from_high,0.65,leg_residual_done_probable,peak_recently_passed;forecast_below_running_high;pulled_back_from_high;uses_day_heating_done,1.0,True,1.0,0.0001,0.9981,0.0019000000000000128,0.001903616872056921,forward_2026-06-29_2026-07-06,99_plus,lt1,near_peak,capped_minus1_0,decline,17,current_yes_heating_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260701_1832.json,2026-07-01T10:32:16Z,2026-07-01 18:32:16,2026-07-01 18:32:16,18,32,Guangzhou,t1_trading,2026-07-01,C,34,current_yes,yes,34.0,34.0,34,33.888888888888886,33.888888888888886,0.0,93.0,93.0,2026-07-01T10:00:00Z,41,33.1,-0.8999999999999986,2026-07-01T13:00,5.53,open_meteo_live_gfs,0.991,0.976,0.015,74.21,1606.77,757.29,0.9000000000000008,0x8ff1ffbfd9e96c72e5369bc98cc502d029671340f5aeb766936b59271aaad0f9,2726085,0.991,0.976,0.024,0.009,Will the highest temperature in Guangzhou be 34°C on July 1?,0.65,heating_done_probable,peak_passed_2h_plus;forecast_below_running_high;at_running_high_plateau,0.65,leg_residual_done_probable,peak_passed_2h_plus;forecast_below_running_high;at_running_high_plateau;uses_day_heating_done,1.0,True,1.0,0.00045,0.9914499999999999,0.008550000000000058,0.008623732916435582,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_gt1_5h,capped_minus1_0,at_high,18,current_yes_heating_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260702_1504.json,2026-07-02T07:04:31Z,2026-07-02 15:04:31,2026-07-02 16:04:31,15,4,Busan,t2_research,2026-07-02,C,27,current_yes,yes,27.0,27.0,27,27.22222222222222,27.22222222222222,0.0,81.0,81.0,2026-07-02T07:00:00Z,17,26.1,-0.8999999999999986,2026-07-02T13:00,3.07,open_meteo_live_gfs,0.98,0.97,0.01,8.0,759.13,58.0,2.0000000000000018,0xa8436d94aab3a569a708521a173da1301629e5f07851285cca0fb5111b5820b3,2738731,0.98,0.97,0.03,0.02,Will the highest temperature in Busan be 27°C on July 2?,0.65,heating_done_probable,peak_passed_2h_plus;forecast_below_running_high;at_running_high_plateau,0.65,leg_residual_done_probable,peak_passed_2h_plus;forecast_below_running_high;at_running_high_plateau;uses_day_heating_done,1.0,True,1.0,0.00098,0.98098,0.019020000000000037,0.019388774490815344,forward_2026-06-29_2026-07-06,97_99,1_3,post_peak_gt1_5h,capped_minus1_0,at_high,15,current_yes_heating_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260702_1744.json,2026-07-02T09:44:34Z,2026-07-02 17:44:34,2026-07-02 17:44:34,17,44,Chengdu,t1_trading,2026-07-02,C,34,current_yes,yes,34.0,34.0,34,33.888888888888886,32.77777777777778,1.1111111111111072,93.0,91.0,2026-07-02T09:00:00Z,18,32.2,-1.7999999999999972,2026-07-02T14:00,3.73,open_meteo_live_gfs,0.998,0.99,0.008,868.3,1486.7,597.04,0.20000000000000018,0x9632d4b0757b23f63246e71cdfc61ef3cd7333973dfad08823d590d5eb864683,2738714,0.998,0.99,0.01,0.002,Will the highest temperature in Chengdu be 34°C on July 2?,0.8,heating_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high,0.8,leg_residual_done_confirmed,peak_passed_2h_plus;forecast_below_running_high;pulled_back_from_high;uses_day_heating_done,1.0,True,1.0,0.0001,0.9981,0.0019000000000000128,0.001903616872056921,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_gt1_5h,busted_lt_minus1,decline,17,current_yes_heating_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260702_1814.json,2026-07-02T10:14:54Z,2026-07-02 18:14:54,2026-07-02 18:14:54,18,14,Beijing,t2_research,2026-07-02,C,34,current_yes,yes,34.0,34.0,34,33.888888888888886,32.77777777777778,1.1111111111111072,93.0,91.0,2026-07-02T10:00:00Z,37,35.8,1.7999999999999972,2026-07-02T16:00,2.23,open_meteo_live_gfs,0.999,0.991,0.008,331.25,331.25,222.76,0.10000000000000009,0x5ac9cdf0cd272cd14c02389995a13bad3f54f2693ab3fa4631f33424c4416395,2738689,0.999,0.991,0.009,0.001,Will the highest temperature in Beijing be 34°C on July 2?,0.35,heating_done_uncertain,peak_passed_2h_plus;forecast_room_open;pulled_back_from_high,0.35,leg_residual_not_done,peak_passed_2h_plus;forecast_room_open;pulled_back_from_high;uses_day_heating_done,1.0,True,1.0,5e-05,0.99905,0.0009500000000000064,0.0009509033581902871,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_gt1_5h,room_1_2,decline,18,current_yes_heating_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260703_1507.json,2026-07-03T07:07:48Z,2026-07-03 15:07:48,2026-07-03 16:07:48,15,7,Busan,t2_research,2026-07-03,C,28,current_yes,yes,28.0,28.0,28,27.77777777777778,26.11111111111111,1.6666666666666679,82.0,79.0,2026-07-03T07:00:00Z,19,27.3,-0.6999999999999993,2026-07-03T15:00,1.12,open_meteo_live_gfs,0.999,0.996,0.003,371.34,371.34,1433.21,0.10000000000000009,0xa4586f060359f61ba6b18b34445d46fe7e9b819558c9914bf094590d8c436d32,2751315,0.999,0.996,0.004,0.001,Will the highest temperature in Busan be 28°C on July 3?,0.73,heating_done_confirmed,peak_passed_1h_plus;forecast_below_running_high;pulled_back_from_high,0.73,leg_residual_done_confirmed,peak_passed_1h_plus;forecast_below_running_high;pulled_back_from_high;uses_day_heating_done,1.0,True,1.0,5e-05,0.99905,0.0009500000000000064,0.0009509033581902871,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_0_5_1_5h,capped_minus1_0,decline,15,current_yes_heating_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260703_1638.json,2026-07-03T08:38:48Z,2026-07-03 16:38:48,2026-07-03 16:38:48,16,38,Chengdu,t1_trading,2026-07-03,C,31,current_yes,yes,31.0,31.0,31,31.11111111111111,31.11111111111111,0.0,88.0,88.0,2026-07-03T08:00:00Z,17,29.4,-1.6000000000000014,2026-07-03T16:00,0.63,open_meteo_live_gfs,0.88,0.77,0.11,10.0,330.93,34.0,12.0,0x2a3931d3e6823df5236c756c602861158ad71045b8d20fb8a2d3e5c45f0d0929,2751271,0.88,0.77,0.23,0.12,Will the highest temperature in Chengdu be 31°C on July 3?,0.5,near_peak_capping,peak_recently_passed;forecast_below_running_high;at_running_high_plateau,0.5,leg_residual_marginal,peak_recently_passed;forecast_below_running_high;at_running_high_plateau;uses_day_heating_done,1.0,True,1.0,0.00528,0.88528,0.11472000000000004,0.12958611964576186,forward_2026-06-29_2026-07-06,lt90,gt10,post_peak_0_5_1_5h,busted_lt_minus1,at_high,16,current_yes_heating_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1511.json,2026-07-04T07:11:44Z,2026-07-04 15:11:44,2026-07-04 16:11:44,15,11,Busan,t2_research,2026-07-04,C,28,current_yes,yes,28.0,28.0,28,27.77777777777778,27.22222222222222,0.5555555555555571,82.0,81.0,2026-07-04T07:00:00Z,30,27.7,-0.3000000000000007,2026-07-04T15:00,1.18,open_meteo_live_gfs,0.998,0.99,0.008,147.78,1224.49,500.0,0.20000000000000018,0x47cf92e6df0778bb38e28c68b9f1a498e48e2b24575d8aaf7944752c10b63e58,2764695,0.998,0.99,0.01,0.002,Will the highest temperature in Busan be 28°C on July 4?,0.73,heating_done_confirmed,peak_passed_1h_plus;forecast_below_running_high;pulled_back_from_high,0.73,leg_residual_done_confirmed,peak_passed_1h_plus;forecast_below_running_high;pulled_back_from_high;uses_day_heating_done,1.0,True,1.0,0.0001,0.9981,0.0019000000000000128,0.001903616872056921,forward_2026-06-29_2026-07-06,99_plus,lt1,post_peak_0_5_1_5h,capped_minus1_0,decline,15,current_yes_heating_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1511.json,2026-07-04T07:11:44Z,2026-07-04 15:11:44,2026-07-04 15:11:44,15,11,Chengdu,t1_trading,2026-07-04,C,34,current_yes,yes,34.0,34.0,34,33.888888888888886,33.888888888888886,0.0,93.0,93.0,2026-07-04T07:00:00Z,16,31.4,-2.6000000000000014,2026-07-04T15:00,0.18,open_meteo_live_gfs,0.57,0.43,0.14,11.9,35.71,6.42,43.00000000000001,0xd843f58ef40d1214c9aaf6f4eb3fbfa861fc6553a910f5632a4096de7e09c0b8,2764672,0.57,0.43,0.57,0.43,Will the highest temperature in Chengdu be 34°C on July 4?,0.4,heating_done_uncertain,near_forecast_peak;forecast_below_running_high;at_running_high_plateau,0.4,leg_residual_marginal,near_forecast_peak;forecast_below_running_high;at_running_high_plateau;uses_day_heating_done,1.0,True,1.0,0.01226,0.58226,0.41774,0.7174458145845498,forward_2026-06-29_2026-07-06,lt90,gt10,near_peak,busted_lt_minus1,at_high,15,current_yes_heating_done
runtime/weather_edge_v1/market_data.pre_external_20260706T215828/paper_snapshots/snapshot_20260704_1511.json,2026-07-04T07:11:44Z,2026-07-04 15:11:44,2026-07-04 15:11:44,15,11,Guangzhou,t1_trading,2026-07-04,C,30,current_yes,yes,30.0,30.0,30,30.0,30.0,0.0,86.0,86.0,2026-07-04T07:11:00Z,45,30.1,0.10000000000000142,2026-07-04T14:00,1.18,open_meteo_live_gfs,0.95,0.88,0.07,20.0,1417.79,57.76,5.000000000000004,0x17477ba20e1a8163a35af94a34c868b2da186be511df79912d865f8f7f309781,2764717,0.95,0.88,0.12,0.05,Will the highest temperature in Guangzhou be 30°C on July 4?,0.48,near_peak_capping,peak_passed_1h_plus;forecast_room_le_1_step;at_running_high_plateau,0.48,leg_residual_marginal,peak_passed_1h_plus;forecast_room_le_1_step;at_running_high_plateau;uses_day_heating_done,1.0,True,1.0,0.00238,0.95238,0.047619999999999996,0.05000105000105,forward_2026-06-29_2026-07-06,90_95,5_10,post_peak_0_5_1_5h,room_0_1,at_high,15,current_yes_heating_done
