period,selector,sizing,target_date,rows,wins,cost,pnl,roi
historical,gfs_edge20_ask05_25,fixed5,2026-05-12,2,0,10.0,-10.0,-1.0
historical,gfs_edge20_ask05_25,fixed5,2026-05-13,4,1,20.0,54.074074074074076,2.7037037037037037
historical,gfs_edge20_ask05_25,fixed5,2026-05-14,3,2,15.0,80.63693026879626,5.3757953512530845
historical,gfs_edge20_ask05_25,fixed5,2026-05-15,3,0,15.0,-15.0,-1.0
historical,gfs_edge20_ask05_25,fixed5,2026-05-16,5,0,25.0,-25.0,-1.0
historical,gfs_edge20_ask05_25,fixed5,2026-05-17,1,0,5.0,-5.0,-1.0
historical,gfs_edge20_ask05_25,fixed5,2026-05-20,6,1,30.0,7.037037037037038,0.23456790123456794
historical,gfs_edge20_ask05_25,fixed5,2026-05-21,1,0,5.0,-5.0,-1.0
historical,gfs_edge20_ask05_25,fixed5,2026-05-22,5,1,25.0,27.631578947368418,1.1052631578947367
historical,gfs_edge20_ask05_25,fixed5,2026-05-23,4,1,20.0,1.2765957446808507,0.06382978723404253
historical,gfs_edge20_ask05_25,fixed5,2026-05-24,3,0,15.0,-15.0,-1.0
historical,gfs_edge20_ask05_25,fixed5,2026-05-25,3,0,15.0,-15.0,-1.0
historical,gfs_edge20_ask05_25,fixed5,2026-05-26,4,2,20.0,21.73913043478261,1.0869565217391304
historical,gfs_edge20_ask05_25,fixed5,2026-05-27,4,0,20.0,-20.0,-1.0
historical,gfs_edge20_ask05_25,fixed5,2026-05-28,8,1,40.0,36.92307692307692,0.923076923076923
historical,gfs_edge20_ask05_25,fixed5,2026-05-29,3,0,15.0,-15.0,-1.0
historical,gfs_edge20_ask05_25,fixed5,2026-05-30,3,1,15.0,7.222222222222221,0.48148148148148145
historical,gfs_edge20_ask05_25,fixed5,2026-05-31,1,0,5.0,-5.0,-1.0
historical,gfs_edge20_ask05_25,fixed5,2026-06-01,3,1,15.0,10.0,0.6666666666666666
historical,gfs_edge20_ask05_25,fixed5,2026-06-02,2,0,10.0,-10.0,-1.0
historical,gfs_edge20_ask05_25,fixed5,2026-06-03,1,0,5.0,-5.0,-1.0
historical,gfs_edge20_ask05_25,fixed5,2026-06-04,2,0,10.0,-10.0,-1.0
historical,gfs_edge20_ask05_25,fixed5,2026-06-05,5,0,25.0,-25.0,-1.0
historical,gfs_edge20_ask05_25,fixed5,2026-06-06,6,0,30.0,-30.0,-1.0
historical,gfs_edge20_ask05_25,fixed5,2026-06-07,4,0,20.0,-20.0,-1.0
historical,gfs_edge20_ask05_25,fixed5,2026-06-08,7,0,35.0,-35.0,-1.0
historical,gfs_edge20_ask05_25,fixed5,2026-06-09,4,0,20.0,-20.0,-1.0
historical,gfs_edge20_ask05_25,fixed5,2026-06-10,6,0,30.0,-30.0,-1.0
historical,gfs_edge20_ask05_25,fixed5,2026-06-11,10,2,50.0,24.370709382151027,0.4874141876430205
historical,gfs_edge20_ask05_25,fixed5,2026-06-12,8,4,40.0,76.00485661424607,1.9001214153561516
historical,gfs_edge20_ask05_25,fixed5,2026-06-13,5,0,25.0,-25.0,-1.0
historical,gfs_edge20_ask05_25,fixed5,2026-06-14,6,0,30.0,-30.0,-1.0
historical,gfs_edge20_ask05_25,fixed5,2026-06-15,9,2,45.0,60.555555555555564,1.3456790123456792
historical,gfs_edge20_ask05_25,fixed5,2026-06-16,8,3,40.0,125.26894158473104,3.131723539618276
historical,gfs_edge20_ask05_25,fixed5,2026-06-17,7,0,35.0,-35.0,-1.0
historical,gfs_edge20_ask05_25,fixed5,2026-06-18,1,0,5.0,-5.0,-1.0
historical,gfs_edge20_ask05_25,fixed5,2026-06-19,4,0,20.0,-20.0,-1.0
historical,gfs_edge20_ask05_25,fixed5,2026-06-20,5,1,25.0,39.1025641025641,1.564102564102564
historical,gfs_edge20_ask05_25,fixed5,2026-06-21,4,0,20.0,-20.0,-1.0
historical,gfs_edge20_ask05_25,fixed5,2026-06-22,5,0,25.0,-25.0,-1.0
historical,gfs_edge20_ask05_25,fixed5,2026-06-23,9,3,45.0,48.298188840753696,1.0732930853500822
historical,gfs_edge20_ask05_25,fixed5,2026-06-24,8,2,40.0,69.69387755102042,1.7423469387755106
historical,gfs_edge20_ask05_25,fixed5,2026-06-25,4,0,20.0,-20.0,-1.0
historical,gfs_edge20_ask05_25,fixed5,2026-06-26,6,1,30.0,-5.0,-0.16666666666666666
historical_recent,gfs_edge20_ask05_25,fixed5,2026-06-08,7,0,35.0,-35.0,-1.0
historical_recent,gfs_edge20_ask05_25,fixed5,2026-06-09,4,0,20.0,-20.0,-1.0
historical_recent,gfs_edge20_ask05_25,fixed5,2026-06-10,6,0,30.0,-30.0,-1.0
historical_recent,gfs_edge20_ask05_25,fixed5,2026-06-11,10,2,50.0,24.370709382151027,0.4874141876430205
historical_recent,gfs_edge20_ask05_25,fixed5,2026-06-12,8,4,40.0,76.00485661424607,1.9001214153561516
historical_recent,gfs_edge20_ask05_25,fixed5,2026-06-13,5,0,25.0,-25.0,-1.0
historical_recent,gfs_edge20_ask05_25,fixed5,2026-06-14,6,0,30.0,-30.0,-1.0
historical_recent,gfs_edge20_ask05_25,fixed5,2026-06-15,9,2,45.0,60.555555555555564,1.3456790123456792
historical_recent,gfs_edge20_ask05_25,fixed5,2026-06-16,8,3,40.0,125.26894158473104,3.131723539618276
historical_recent,gfs_edge20_ask05_25,fixed5,2026-06-17,7,0,35.0,-35.0,-1.0
historical_recent,gfs_edge20_ask05_25,fixed5,2026-06-18,1,0,5.0,-5.0,-1.0
historical_recent,gfs_edge20_ask05_25,fixed5,2026-06-19,4,0,20.0,-20.0,-1.0
historical_recent,gfs_edge20_ask05_25,fixed5,2026-06-20,5,1,25.0,39.1025641025641,1.564102564102564
historical_recent,gfs_edge20_ask05_25,fixed5,2026-06-21,4,0,20.0,-20.0,-1.0
historical_recent,gfs_edge20_ask05_25,fixed5,2026-06-22,5,0,25.0,-25.0,-1.0
historical_recent,gfs_edge20_ask05_25,fixed5,2026-06-23,9,3,45.0,48.298188840753696,1.0732930853500822
historical_recent,gfs_edge20_ask05_25,fixed5,2026-06-24,8,2,40.0,69.69387755102042,1.7423469387755106
historical_recent,gfs_edge20_ask05_25,fixed5,2026-06-25,4,0,20.0,-20.0,-1.0
historical_recent,gfs_edge20_ask05_25,fixed5,2026-06-26,6,1,30.0,-5.0,-0.16666666666666666
forward,gfs_edge20_ask05_25,fixed5,2026-06-27,2,0,10.0,-10.0,-1.0
forward,gfs_edge20_ask05_25,fixed5,2026-06-28,3,1,15.0,23.167938931297705,1.5445292620865136
forward,gfs_edge20_ask05_25,fixed5,2026-06-30,2,1,10.0,80.9090909090909,8.09090909090909
historical,gfs_edge20_ask05_25,payout25_cap5,2026-05-06,1,0,3.125,-3.125,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-05-07,6,1,20.0,5.0,0.25
historical,gfs_edge20_ask05_25,payout25_cap5,2026-05-08,5,1,8.025,16.974999999999998,2.1152647975077876
historical,gfs_edge20_ask05_25,payout25_cap5,2026-05-09,2,0,3.875,-3.875,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-05-10,1,0,2.75,-2.75,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-05-11,3,0,8.75,-8.75,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-05-12,2,0,6.0,-6.0,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-05-13,4,1,8.9625,16.0375,1.789400278940028
historical,gfs_edge20_ask05_25,payout25_cap5,2026-05-14,3,2,10.5125,39.4875,3.756242568370987
historical,gfs_edge20_ask05_25,payout25_cap5,2026-05-15,3,0,10.25,-10.25,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-05-16,5,0,18.175,-18.175,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-05-17,1,0,2.375,-2.375,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-05-20,6,1,19.8875,5.112500000000001,0.25707102451288505
historical,gfs_edge20_ask05_25,payout25_cap5,2026-05-21,1,0,3.5000000000000004,-3.5000000000000004,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-05-22,5,1,13.0375,11.9625,0.9175455417066156
historical,gfs_edge20_ask05_25,payout25_cap5,2026-05-23,4,1,15.2625,6.014095744680851,0.3940439472354366
historical,gfs_edge20_ask05_25,payout25_cap5,2026-05-24,3,0,10.25,-10.25,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-05-25,3,0,8.675,-8.675,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-05-26,4,2,17.1375,24.60163043478261,1.4355437161069358
historical,gfs_edge20_ask05_25,payout25_cap5,2026-05-27,4,0,13.8875,-13.8875,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-05-28,8,1,18.7125,6.287500000000001,0.33600534402137616
historical,gfs_edge20_ask05_25,payout25_cap5,2026-05-29,3,0,8.625,-8.625,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-05-30,3,1,11.375,10.847222222222221,0.9536019536019535
historical,gfs_edge20_ask05_25,payout25_cap5,2026-05-31,1,0,1.675,-1.675,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-06-01,3,1,10.775,14.225,1.320185614849188
historical,gfs_edge20_ask05_25,payout25_cap5,2026-06-02,2,0,4.375,-4.375,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-06-03,1,0,4.25,-4.25,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-06-04,2,0,7.375,-7.375,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-06-05,5,0,16.875,-16.875,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-06-06,6,0,12.0375,-12.0375,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-06-07,4,0,10.9375,-10.9375,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-06-08,7,0,25.2125,-25.2125,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-06-09,4,0,10.9,-10.9,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-06-10,6,0,15.975,-15.975,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-06-11,10,2,30.7,16.039130434782606,0.5224472454326582
historical,gfs_edge20_ask05_25,payout25_cap5,2026-06-12,8,4,26.2375,65.03909574468085,2.478860247534287
historical,gfs_edge20_ask05_25,payout25_cap5,2026-06-13,5,0,16.625,-16.625,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-06-14,6,0,18.2125,-18.2125,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-06-15,9,2,24.675,22.54722222222222,0.9137678712146796
historical,gfs_edge20_ask05_25,payout25_cap5,2026-06-16,8,3,24.025,50.975,2.121748178980229
historical,gfs_edge20_ask05_25,payout25_cap5,2026-06-17,7,0,22.3375,-22.3375,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-06-18,1,0,1.7999999999999998,-1.7999999999999998,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-06-19,4,0,14.5,-14.5,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-06-20,5,1,20.7,4.300000000000001,0.20772946859903385
historical,gfs_edge20_ask05_25,payout25_cap5,2026-06-21,4,0,6.675000000000001,-6.675000000000001,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-06-22,5,0,16.5,-16.5,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-06-23,9,3,28.549999999999997,41.85816326530612,1.4661353157725436
historical,gfs_edge20_ask05_25,payout25_cap5,2026-06-24,8,2,25.0625,24.9375,0.9950124688279302
historical,gfs_edge20_ask05_25,payout25_cap5,2026-06-25,4,0,15.25,-15.25,-1.0
historical,gfs_edge20_ask05_25,payout25_cap5,2026-06-26,6,1,22.9,2.1,0.09170305676855896
historical_recent,gfs_edge20_ask05_25,payout25_cap5,2026-06-08,7,0,25.2125,-25.2125,-1.0
historical_recent,gfs_edge20_ask05_25,payout25_cap5,2026-06-09,4,0,10.9,-10.9,-1.0
historical_recent,gfs_edge20_ask05_25,payout25_cap5,2026-06-10,6,0,15.975,-15.975,-1.0
historical_recent,gfs_edge20_ask05_25,payout25_cap5,2026-06-11,10,2,30.7,16.039130434782606,0.5224472454326582
historical_recent,gfs_edge20_ask05_25,payout25_cap5,2026-06-12,8,4,26.2375,65.03909574468085,2.478860247534287
historical_recent,gfs_edge20_ask05_25,payout25_cap5,2026-06-13,5,0,16.625,-16.625,-1.0
historical_recent,gfs_edge20_ask05_25,payout25_cap5,2026-06-14,6,0,18.2125,-18.2125,-1.0
historical_recent,gfs_edge20_ask05_25,payout25_cap5,2026-06-15,9,2,24.675,22.54722222222222,0.9137678712146796
historical_recent,gfs_edge20_ask05_25,payout25_cap5,2026-06-16,8,3,24.025,50.975,2.121748178980229
historical_recent,gfs_edge20_ask05_25,payout25_cap5,2026-06-17,7,0,22.3375,-22.3375,-1.0
historical_recent,gfs_edge20_ask05_25,payout25_cap5,2026-06-18,1,0,1.7999999999999998,-1.7999999999999998,-1.0
historical_recent,gfs_edge20_ask05_25,payout25_cap5,2026-06-19,4,0,14.5,-14.5,-1.0
historical_recent,gfs_edge20_ask05_25,payout25_cap5,2026-06-20,5,1,20.7,4.300000000000001,0.20772946859903385
historical_recent,gfs_edge20_ask05_25,payout25_cap5,2026-06-21,4,0,6.675000000000001,-6.675000000000001,-1.0
historical_recent,gfs_edge20_ask05_25,payout25_cap5,2026-06-22,5,0,16.5,-16.5,-1.0
historical_recent,gfs_edge20_ask05_25,payout25_cap5,2026-06-23,9,3,28.549999999999997,41.85816326530612,1.4661353157725436
historical_recent,gfs_edge20_ask05_25,payout25_cap5,2026-06-24,8,2,25.0625,24.9375,0.9950124688279302
historical_recent,gfs_edge20_ask05_25,payout25_cap5,2026-06-25,4,0,15.25,-15.25,-1.0
historical_recent,gfs_edge20_ask05_25,payout25_cap5,2026-06-26,6,1,22.9,2.1,0.09170305676855896
forward,gfs_edge20_ask05_25,payout25_cap5,2026-06-27,2,0,5.5375,-5.5375,-1.0
forward,gfs_edge20_ask05_25,payout25_cap5,2026-06-28,3,1,6.887500000000001,18.1125,2.629764065335753
forward,gfs_edge20_ask05_25,payout25_cap5,2026-06-30,2,1,5.0,20.0,4.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-05-06,1,0,5.0,-5.0,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-05-07,6,1,26.75,23.25,0.8691588785046729
historical,gfs_edge20_ask05_25,payout50_cap5,2026-05-08,5,1,16.05,33.949999999999996,2.1152647975077876
historical,gfs_edge20_ask05_25,payout50_cap5,2026-05-09,2,0,7.75,-7.75,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-05-10,1,0,5.0,-5.0,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-05-11,3,0,12.5,-12.5,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-05-12,2,0,8.5,-8.5,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-05-13,4,1,17.15,32.85,1.915451895043732
historical,gfs_edge20_ask05_25,payout50_cap5,2026-05-14,3,2,13.775,65.63676470588236,4.764919397886197
historical,gfs_edge20_ask05_25,payout50_cap5,2026-05-15,3,0,13.25,-13.25,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-05-16,5,0,23.5,-23.5,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-05-17,1,0,4.75,-4.75,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-05-20,6,1,28.025,9.01203703703704,0.32157134833316825
historical,gfs_edge20_ask05_25,payout50_cap5,2026-05-21,1,0,5.0,-5.0,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-05-22,5,1,21.075,28.925,1.372479240806643
historical,gfs_edge20_ask05_25,payout50_cap5,2026-05-23,4,1,19.525,1.751595744680852,0.08971040945868641
historical,gfs_edge20_ask05_25,payout50_cap5,2026-05-24,3,0,14.75,-14.75,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-05-25,3,0,12.35,-12.35,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-05-26,4,2,19.275,22.46413043478261,1.1654542378616142
historical,gfs_edge20_ask05_25,payout50_cap5,2026-05-27,4,0,18.275,-18.275,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-05-28,8,1,34.05,15.95,0.46842878120411163
historical,gfs_edge20_ask05_25,payout50_cap5,2026-05-29,3,0,13.75,-13.75,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-05-30,3,1,15.0,7.222222222222221,0.48148148148148145
historical,gfs_edge20_ask05_25,payout50_cap5,2026-05-31,1,0,3.35,-3.35,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-06-01,3,1,13.75,11.25,0.8181818181818182
historical,gfs_edge20_ask05_25,payout50_cap5,2026-06-02,2,0,8.5,-8.5,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-06-03,1,0,5.0,-5.0,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-06-04,2,0,9.75,-9.75,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-06-05,5,0,23.0,-23.0,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-06-06,6,0,22.825,-22.825,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-06-07,4,0,18.875,-18.875,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-06-08,7,0,35.0,-35.0,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-06-09,4,0,16.8,-16.8,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-06-10,6,0,24.75,-24.75,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-06-11,10,2,44.15,27.589130434782607,0.6248953665862426
historical,gfs_edge20_ask05_25,payout50_cap5,2026-06-12,8,4,33.725,82.27985661424607,2.439728884039913
historical,gfs_edge20_ask05_25,payout50_cap5,2026-06-13,5,0,24.0,-24.0,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-06-14,6,0,28.25,-28.25,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-06-15,9,2,37.1,35.12222222222222,0.9466906259359089
historical,gfs_edge20_ask05_25,payout50_cap5,2026-06-16,8,3,36.25,99.46428571428571,2.7438423645320196
historical,gfs_edge20_ask05_25,payout50_cap5,2026-06-17,7,0,30.375,-30.375,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-06-18,1,0,3.5999999999999996,-3.5999999999999996,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-06-19,4,0,19.0,-19.0,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-06-20,5,1,23.9,26.1,1.092050209205021
historical,gfs_edge20_ask05_25,payout50_cap5,2026-06-21,4,0,13.350000000000001,-13.350000000000001,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-06-22,5,0,23.75,-23.75,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-06-23,9,3,41.4,51.89818884075369,1.2535794405979153
historical,gfs_edge20_ask05_25,payout50_cap5,2026-06-24,8,2,36.675,54.991666666666674,1.4994319472847084
historical,gfs_edge20_ask05_25,payout50_cap5,2026-06-25,4,0,20.0,-20.0,-1.0
historical,gfs_edge20_ask05_25,payout50_cap5,2026-06-26,6,1,29.3,-4.3,-0.14675767918088736
historical_recent,gfs_edge20_ask05_25,payout50_cap5,2026-06-08,7,0,35.0,-35.0,-1.0
historical_recent,gfs_edge20_ask05_25,payout50_cap5,2026-06-09,4,0,16.8,-16.8,-1.0
historical_recent,gfs_edge20_ask05_25,payout50_cap5,2026-06-10,6,0,24.75,-24.75,-1.0
historical_recent,gfs_edge20_ask05_25,payout50_cap5,2026-06-11,10,2,44.15,27.589130434782607,0.6248953665862426
historical_recent,gfs_edge20_ask05_25,payout50_cap5,2026-06-12,8,4,33.725,82.27985661424607,2.439728884039913
historical_recent,gfs_edge20_ask05_25,payout50_cap5,2026-06-13,5,0,24.0,-24.0,-1.0
historical_recent,gfs_edge20_ask05_25,payout50_cap5,2026-06-14,6,0,28.25,-28.25,-1.0
historical_recent,gfs_edge20_ask05_25,payout50_cap5,2026-06-15,9,2,37.1,35.12222222222222,0.9466906259359089
historical_recent,gfs_edge20_ask05_25,payout50_cap5,2026-06-16,8,3,36.25,99.46428571428571,2.7438423645320196
historical_recent,gfs_edge20_ask05_25,payout50_cap5,2026-06-17,7,0,30.375,-30.375,-1.0
historical_recent,gfs_edge20_ask05_25,payout50_cap5,2026-06-18,1,0,3.5999999999999996,-3.5999999999999996,-1.0
historical_recent,gfs_edge20_ask05_25,payout50_cap5,2026-06-19,4,0,19.0,-19.0,-1.0
historical_recent,gfs_edge20_ask05_25,payout50_cap5,2026-06-20,5,1,23.9,26.1,1.092050209205021
historical_recent,gfs_edge20_ask05_25,payout50_cap5,2026-06-21,4,0,13.350000000000001,-13.350000000000001,-1.0
historical_recent,gfs_edge20_ask05_25,payout50_cap5,2026-06-22,5,0,23.75,-23.75,-1.0
historical_recent,gfs_edge20_ask05_25,payout50_cap5,2026-06-23,9,3,41.4,51.89818884075369,1.2535794405979153
historical_recent,gfs_edge20_ask05_25,payout50_cap5,2026-06-24,8,2,36.675,54.991666666666674,1.4994319472847084
historical_recent,gfs_edge20_ask05_25,payout50_cap5,2026-06-25,4,0,20.0,-20.0,-1.0
historical_recent,gfs_edge20_ask05_25,payout50_cap5,2026-06-26,6,1,29.3,-4.3,-0.14675767918088736
forward,gfs_edge20_ask05_25,payout50_cap5,2026-06-27,2,0,7.825,-7.825,-1.0
forward,gfs_edge20_ask05_25,payout50_cap5,2026-06-28,3,1,12.225000000000001,25.942938931297704,2.122121793971182
forward,gfs_edge20_ask05_25,payout50_cap5,2026-06-30,2,1,7.75,42.25,5.451612903225806
historical,gfs_edge20_ask05_25,ask_scaled_05_20,2026-05-06,1,0,2.5,-2.5,-1.0
historical,gfs_edge20_ask05_25,ask_scaled_05_20,2026-05-07,6,1,18.0,-1.3333333333333321,-0.07407407407407401
historical,gfs_edge20_ask05_25,ask_scaled_05_20,2026-05-08,5,1,6.25,12.833969465648853,2.0534351145038165
