policy,scope,city,target_date,hour,action,active_before,desired_expression,close_expr,cost_delta,payoff_locked_delta,old_p,new_p,rebalance_incremental_ev,close_incremental_ev
target_book_rebalance_ev0,dev_cv,Ankara,2026-06-18,11.0,open,,d1_no,,0.720295,0.0,,0.7459450514820255,,
target_book_rebalance_ev0,dev_cv,Ankara,2026-06-18,12.0,hold_rebalance_not_worth_cost,d1_no,current_no,d1_yes,0.0,0.0,0.7661629348683398,0.9349228313982446,-0.026430103470095112,-0.06645793486833973
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-02,11.0,open,,d2_no,,0.7398549999999999,0.0,,0.8004190513560898,,
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-02,12.0,close,d2_no,d1_no,d2_yes,0.26962,1.0,0.6531306014944513,0.5051670211430299,0.14016141964857853,0.07724939850554868
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-02,12.0,reopen,,d1_no,,0.442255,0.0,,0.5051670211430299,0.14016141964857853,
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-03,12.0,open,,d2_no,,0.808,0.0,,0.8354201663517241,,
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-03,13.0,close,d2_no,d1_no,d2_yes,0.602095,1.0,0.38775332987941,0.8521968610901909,0.04465353121078075,0.010151670120589928
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-03,13.0,reopen,,d1_no,,0.8176950000000001,0.0,,0.8521968610901909,0.04465353121078075,
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-04,14.0,open,,current_no,,0.8176950000000001,0.0,,0.8526724419030539,,
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-05,15.0,open,,current_no,,0.82641195,0.0,,0.847149884380123,,
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-06,11.0,open,,d2_no,,0.8467199999999999,0.0,,0.8794030101716599,,
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-07,10.0,open,,d1_no,,0.8467199999999999,0.0,,0.8840171812394084,,
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-07,11.0,hold_rebalance_not_worth_cost,d1_no,d2_yes,d1_yes,0.0,0.0,0.6654453749811845,0.4801017479023556,-0.039598627078828996,-0.10770037498118457
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-07,12.0,hold_rebalance_not_worth_cost,d1_no,current_no,d1_yes,0.0,0.0,0.5685852650559955,0.7513129736556988,-0.029807291400296587,-0.05104026505599546
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-08,10.0,open,,d2_no,,0.808,0.0,,0.8373046147309503,,
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-09,12.0,open,,d2_no,,0.63178,0.0,,0.6577358538147047,,
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-10,12.0,open,,d2_no,,0.808,0.0,,0.8408250721293281,,
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-10,13.0,close,d2_no,d1_no,d2_yes,0.661375,1.0,0.3282734987702179,0.8371112634471434,0.04916776467692535,0.010351501229782067
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-10,13.0,reopen,,d1_no,,0.7982950000000001,0.0,,0.8371112634471434,0.04916776467692535,
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-10,14.0,hold_rebalance_not_worth_cost,d1_no,d2_yes,d1_yes,0.0,0.0,0.8623447165373291,0.704260190435122,-0.017604526102207085,-0.0703447165373291
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-11,11.0,open,,d2_no,,0.43218,0.0,,0.4954460722347029,,
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-11,13.0,close,d2_no,d1_no,d2_yes,0.37151999999999996,1.0,0.5365926755724939,0.5545398262236366,0.1941071506511427,0.09188732442750613
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-11,13.0,reopen,,d1_no,,0.45232,0.0,,0.5545398262236366,0.1941071506511427,
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-12,11.0,open,,d2_no,,0.759375,0.0,,0.8229425536698497,,
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-12,15.0,close,d2_no,current_no,d2_yes,0.14602,1.0,0.9178735357857128,0.7194292903451267,0.004015754559413831,-0.06389353578571288
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-12,15.0,reopen,,current_no,,0.65152,0.0,,0.7194292903451267,0.004015754559413831,
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-13,11.0,open,,d2_no,,0.7885800000000001,0.0,,0.8362033790682712,,
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-15,12.0,open,,d2_yes,,0.49248,0.0,,0.5275850369019299,,
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-16,10.0,open,,current_no,,0.65053395,0.0,,0.7876531652374584,,
target_book_rebalance_ev0,dev_cv,Atlanta,2026-06-17,14.0,open,,d1_no,,0.47242,0.0,,0.526221811243237,,
target_book_rebalance_ev0,dev_cv,Austin,2026-06-03,11.0,open,,d2_no,,0.9045,0.0,,0.9252753201580745,,
target_book_rebalance_ev0,dev_cv,Austin,2026-06-04,12.0,open,,d2_yes,,0.5623750000000001,0.0,,0.5992647775838549,,
target_book_rebalance_ev0,dev_cv,Austin,2026-06-04,14.0,hold_rebalance_not_worth_cost,d2_yes,d1_yes,d2_no,0.0,0.0,0.1142641965542698,0.4780406709199445,-0.01173352563432535,-0.04751919655426985
target_book_rebalance_ev0,dev_cv,Austin,2026-06-05,10.0,open,,d2_no,,0.69088,0.0,,0.7690504798590532,,
target_book_rebalance_ev0,dev_cv,Austin,2026-06-05,11.0,close,d2_no,current_no,d2_yes,0.3105,1.0,0.6313303944055368,0.8718410268962874,0.13171563249075047,0.05816960559446316
target_book_rebalance_ev0,dev_cv,Austin,2026-06-05,11.0,reopen,,current_no,,0.7982950000000001,0.0,,0.8718410268962874,0.13171563249075047,
target_book_rebalance_ev0,dev_cv,Austin,2026-06-07,11.0,open,,d2_yes,,0.422095,0.0,,0.4706240543921144,,
target_book_rebalance_ev0,dev_cv,Austin,2026-06-09,12.0,open,,d2_no,,0.759375,0.0,,0.8218349345721753,,
target_book_rebalance_ev0,dev_cv,Austin,2026-06-09,13.0,close,d2_no,d2_yes,d2_yes,0.5623750000000001,1.0,0.4062381317993232,0.5937618682006768,0.06277373640135342,0.03138686820067671
target_book_rebalance_ev0,dev_cv,Austin,2026-06-09,13.0,reopen,,d2_yes,,0.5623750000000001,0.0,,0.5937618682006768,0.06277373640135342,
target_book_rebalance_ev0,dev_cv,Austin,2026-06-10,11.0,open,,d2_no,,0.808,0.0,,0.8511427506756116,,
target_book_rebalance_ev0,dev_cv,Austin,2026-06-10,13.0,hold_rebalance_not_worth_cost,d2_no,d1_no,d2_yes,0.0,0.0,0.4867327394485213,0.7076979307403366,-0.0125098087081848,-0.03915273944852132
target_book_rebalance_ev0,dev_cv,Austin,2026-06-11,15.0,open,,d1_no,,0.7104999999999999,0.0,,0.7660899781206232,,
target_book_rebalance_ev0,dev_cv,Austin,2026-06-12,11.0,open,,d2_no,,0.76912,0.0,,0.8239112525593202,,
target_book_rebalance_ev0,dev_cv,Austin,2026-06-12,12.0,close,d2_no,d2_yes,d2_yes,0.661375,1.0,0.3148749041295803,0.6851250958704197,0.047500191740839304,0.023750095870419652
target_book_rebalance_ev0,dev_cv,Austin,2026-06-12,12.0,reopen,,d2_yes,,0.661375,0.0,,0.6851250958704197,0.047500191740839304,
target_book_rebalance_ev0,dev_cv,Austin,2026-06-13,12.0,open,,d2_no,,0.49248,0.0,,0.5298093925760737,,
target_book_rebalance_ev0,dev_cv,Austin,2026-06-13,14.0,close,d2_no,d2_yes,d2_yes,0.442255,1.0,0.5291775696195047,0.4708224303804953,0.0571348607609905,0.02856743038049525
target_book_rebalance_ev0,dev_cv,Austin,2026-06-13,14.0,reopen,,d2_yes,,0.442255,0.0,,0.4708224303804953,0.0571348607609905,
target_book_rebalance_ev0,dev_cv,Austin,2026-06-15,10.0,open,,current_no,,0.45232,0.0,,0.4885330804289181,,
target_book_rebalance_ev0,dev_cv,Austin,2026-06-16,11.0,open,,d2_no,,0.63178,0.0,,0.6563693235799122,,
target_book_rebalance_ev0,dev_cv,Austin,2026-06-19,12.0,open,,current_no,,0.914095,0.0,,0.9481683304293322,,
target_book_rebalance_ev0,dev_cv,Austin,2026-06-19,15.0,close,current_no,d1_no,current_yes,0.49147795,1.0,0.348011161547666,0.6682824938811852,0.18713838233351932,0.16051088845233408
target_book_rebalance_ev0,dev_cv,Austin,2026-06-19,15.0,reopen,,d1_no,,0.641655,0.0,,0.6682824938811852,0.18713838233351932,
target_book_rebalance_ev0,dev_cv,Beijing,2026-06-04,11.0,open,,d2_no,,0.87661795,0.0,,0.8976362141343215,,
target_book_rebalance_ev0,dev_cv,Beijing,2026-06-05,13.0,open,,current_no,,0.582255,0.0,,0.6243036187937938,,
target_book_rebalance_ev0,dev_cv,Beijing,2026-06-07,13.0,open,,d1_yes,,0.4724199999999999,0.0,,0.5294646444805702,,
target_book_rebalance_ev0,dev_cv,Beijing,2026-06-08,13.0,open,,d2_yes,,0.4523199999999999,0.0,,0.5144354526008903,,
target_book_rebalance_ev0,dev_cv,Beijing,2026-06-09,10.0,open,,d2_yes,,0.41200000000000003,0.0,,0.4543182101205549,,
target_book_rebalance_ev0,dev_cv,Beijing,2026-06-10,11.0,open,,current_no,,0.5324800000000001,0.0,,0.5970240620899878,,
target_book_rebalance_ev0,dev_cv,Beijing,2026-06-11,13.0,open,,d2_yes,,0.422095,0.0,,0.4474676050000814,,
target_book_rebalance_ev0,dev_cv,Beijing,2026-06-14,14.0,open,,d1_no,,0.5324800000000001,0.0,,0.5810211755973766,,
target_book_rebalance_ev0,dev_cv,Beijing,2026-06-15,14.0,open,,d2_yes,,0.4724199999999999,0.0,,0.5165744687144175,,
target_book_rebalance_ev0,dev_cv,Beijing,2026-06-17,14.0,open,,current_no,,0.48245499999999997,0.0,,0.5066636535071092,,
target_book_rebalance_ev0,dev_cv,Beijing,2026-06-18,11.0,open,,d2_no,,0.7398549999999999,0.0,,0.7677635866881725,,
target_book_rebalance_ev0,dev_cv,Beijing,2026-06-20,14.0,open,,d1_no,,0.502495,0.0,,0.5288423938084517,,
target_book_rebalance_ev0,dev_cv,BuenosAires,2026-06-02,11.0,open,,d1_no,,0.522495,0.0,,0.5577653676027059,,
target_book_rebalance_ev0,dev_cv,BuenosAires,2026-06-03,11.0,open,,d1_no,,0.759375,0.0,,0.7872369428208976,,
target_book_rebalance_ev0,dev_cv,BuenosAires,2026-06-05,11.0,open,,d2_no,,0.502495,0.0,,0.5567187682392954,,
target_book_rebalance_ev0,dev_cv,BuenosAires,2026-06-05,12.0,close,d2_no,d1_no,d2_yes,0.3308799999999999,1.0,0.6119562386759969,0.5007043561790827,0.1055481175030859,0.05716376132400325
target_book_rebalance_ev0,dev_cv,BuenosAires,2026-06-05,12.0,reopen,,d1_no,,0.45232,0.0,,0.5007043561790827,0.1055481175030859,
target_book_rebalance_ev0,dev_cv,BuenosAires,2026-06-05,13.0,close,d1_no,current_no,d1_yes,0.5822550000000001,1.0,0.3998447793961701,0.8111369585729795,0.04337362917680937,0.01790022060382984
target_book_rebalance_ev0,dev_cv,BuenosAires,2026-06-05,13.0,reopen,,current_no,,0.78566355,0.0,,0.8111369585729795,0.04337362917680937,
target_book_rebalance_ev0,dev_cv,BuenosAires,2026-06-09,11.0,open,,d2_no,,0.64066795,0.0,,0.6626450110160547,,
target_book_rebalance_ev0,dev_cv,BuenosAires,2026-06-10,10.0,open,,d1_no,,0.759375,0.0,,0.801465388878753,,
target_book_rebalance_ev0,dev_cv,BuenosAires,2026-06-11,14.0,open,,d1_no,,0.502495,0.0,,0.5962224588126226,,
target_book_rebalance_ev0,dev_cv,BuenosAires,2026-06-12,14.0,open,,d1_no,,0.67122,0.0,,0.7200845230161679,,
target_book_rebalance_ev0,dev_cv,BuenosAires,2026-06-13,10.0,open,,d2_no,,0.86602,0.0,,0.8943308857007338,,
target_book_rebalance_ev0,dev_cv,BuenosAires,2026-06-14,12.0,open,,d1_no,,0.5324800000000001,0.0,,0.5989502430301316,,
target_book_rebalance_ev0,dev_cv,BuenosAires,2026-06-15,13.0,open,,d1_no,,0.49248,0.0,,0.5476936335059636,,
target_book_rebalance_ev0,dev_cv,BuenosAires,2026-06-16,15.0,open,,d1_no,,0.6957887500000001,0.0,,0.7634233023967683,,
target_book_rebalance_ev0,dev_cv,BuenosAires,2026-06-17,11.0,open,,d2_no,,0.69088,0.0,,0.7358387880741343,,
target_book_rebalance_ev0,dev_cv,BuenosAires,2026-06-17,12.0,close,d2_no,d1_no,d2_yes,0.2388549999999999,1.0,0.7882606373249136,0.5596208989029434,0.010010261578029866,-0.02711563732491351
target_book_rebalance_ev0,dev_cv,BuenosAires,2026-06-17,12.0,reopen,,d1_no,,0.522495,0.0,,0.5596208989029434,0.010010261578029866,
target_book_rebalance_ev0,dev_cv,BuenosAires,2026-06-19,14.0,open,,d1_no,,0.502495,0.0,,0.5503756773259916,,
target_book_rebalance_ev0,dev_cv,Busan,2026-06-02,12.0,open,,current_no,,0.5613799500000001,0.0,,0.5951191632882196,,
target_book_rebalance_ev0,dev_cv,Busan,2026-06-03,10.0,open,,d2_no,,0.5623750000000001,0.0,,0.5911920595259278,,
target_book_rebalance_ev0,dev_cv,Busan,2026-06-04,11.0,open,,d1_yes,,0.48245499999999997,0.0,,0.5158867322514028,,
target_book_rebalance_ev0,dev_cv,Busan,2026-06-04,13.0,hold_rebalance_not_worth_cost,d1_yes,d2_no,d1_no,0.0,0.0,0.5159644479912349,0.8629780785012774,-0.1908663694899574,-0.22646444799123477
target_book_rebalance_ev0,dev_cv,Busan,2026-06-05,12.0,open,,current_no,,0.7885800000000001,0.0,,0.8220073527201138,,
target_book_rebalance_ev0,dev_cv,Busan,2026-06-07,10.0,open,,d1_no,,0.720295,0.0,,0.7485327582283796,,
target_book_rebalance_ev0,dev_cv,Busan,2026-06-07,11.0,hold_rebalance_not_worth_cost,d1_no,current_no,d1_yes,0.0,0.0,0.5987836196478745,0.8162647808888168,-0.023418838759057592,-0.051103619647874354
target_book_rebalance_ev0,dev_cv,Busan,2026-06-08,14.0,open,,d1_yes,,0.4724199999999999,0.0,,0.5106886197312229,,
target_book_rebalance_ev0,dev_cv,Busan,2026-06-09,10.0,open,,d2_yes,,0.442255,0.0,,0.4887542706149449,,
target_book_rebalance_ev0,dev_cv,Busan,2026-06-11,12.0,open,,d2_yes,,0.4724199999999999,0.0,,0.54738960122838,,
target_book_rebalance_ev0,dev_cv,Busan,2026-06-11,13.0,close,d2_yes,d1_yes,d2_no,0.856375,1.0,0.1680067047909155,0.5465905879012669,0.029728883110351434,-0.024381704790915504
target_book_rebalance_ev0,dev_cv,Busan,2026-06-11,13.0,reopen,,d1_yes,,0.49248,0.0,,0.5465905879012669,0.029728883110351434,
target_book_rebalance_ev0,dev_cv,Busan,2026-06-12,11.0,open,,d2_no,,0.6020949999999999,0.0,,0.6274018376173678,,
target_book_rebalance_ev0,dev_cv,Busan,2026-06-12,12.0,close,d2_no,d2_yes,d2_yes,0.55242,1.0,0.3991100628961582,0.6008899371038419,0.09693987420768363,0.04846993710384179
target_book_rebalance_ev0,dev_cv,Busan,2026-06-12,12.0,reopen,,d2_yes,,0.55242,0.0,,0.6008899371038419,0.09693987420768363,
target_book_rebalance_ev0,dev_cv,Busan,2026-06-12,13.0,close,d2_yes,current_no,d2_no,0.971455,1.0,0.0538216328364904,0.6505156836125869,0.003344050776096605,-0.025276632836490356
target_book_rebalance_ev0,dev_cv,Busan,2026-06-12,13.0,reopen,,current_no,,0.621895,0.0,,0.6505156836125869,0.003344050776096605,
target_book_rebalance_ev0,dev_cv,Busan,2026-06-13,11.0,open,,d1_no,,0.63178,0.0,,0.6541395163262176,,
target_book_rebalance_ev0,dev_cv,Busan,2026-06-17,12.0,open,,d2_no,,0.778855,0.0,,0.8365191476731123,,
target_book_rebalance_ev0,dev_cv,Busan,2026-06-18,12.0,open,,d2_no,,0.7398549999999999,0.0,,0.7939840255295837,,
target_book_rebalance_ev0,dev_cv,Busan,2026-06-20,10.0,open,,d1_yes,,0.4623749999999999,0.0,,0.4985594061171491,,
target_book_rebalance_ev0,dev_cv,CapeTown,2026-06-02,13.0,open,,d1_no,,0.74962,0.0,,0.7770060981593416,,
target_book_rebalance_ev0,dev_cv,CapeTown,2026-06-03,10.0,open,,d1_yes,,0.5125,0.0,,0.5427150403236061,,
target_book_rebalance_ev0,dev_cv,CapeTown,2026-06-05,11.0,open,,d2_yes,,0.522495,0.0,,0.5468100741838084,,
target_book_rebalance_ev0,dev_cv,CapeTown,2026-06-07,11.0,open,,d1_no,,0.69088,0.0,,0.71409254226823,,
target_book_rebalance_ev0,dev_cv,CapeTown,2026-06-11,13.0,open,,d2_no,,0.55242,0.0,,0.5873606127195914,,
target_book_rebalance_ev0,dev_cv,CapeTown,2026-06-12,13.0,open,,d1_no,,0.542455,0.0,,0.5750615857594001,,
target_book_rebalance_ev0,dev_cv,CapeTown,2026-06-13,12.0,open,,d1_no,,0.45232,0.0,,0.4870934459890956,,
target_book_rebalance_ev0,dev_cv,CapeTown,2026-06-15,13.0,open,,d1_no,,0.522495,0.0,,0.5446432773053568,,
target_book_rebalance_ev0,dev_cv,CapeTown,2026-06-16,12.0,open,,d2_yes,,0.502495,0.0,,0.5311125752417887,,
target_book_rebalance_ev0,dev_cv,CapeTown,2026-06-16,13.0,close,d2_yes,d1_no,d2_no,0.98098,1.0,0.0377791565163275,0.5231591204564361,0.01191996394010865,-0.018759156516327466
target_book_rebalance_ev0,dev_cv,CapeTown,2026-06-16,13.0,reopen,,d1_no,,0.49248,0.0,,0.5231591204564361,0.01191996394010865,
target_book_rebalance_ev0,dev_cv,CapeTown,2026-06-18,14.0,open,,d1_no,,0.7104999999999999,0.0,,0.760513336974895,,
target_book_rebalance_ev0,dev_cv,Chengdu,2026-06-05,15.0,open,,d2_no,,0.778855,0.0,,0.8015708074913832,,
target_book_rebalance_ev0,dev_cv,Chengdu,2026-06-06,13.0,open,,current_no,,0.8467199999999999,0.0,,0.8797698458831138,,
target_book_rebalance_ev0,dev_cv,Chengdu,2026-06-06,15.0,hold_rebalance_not_worth_cost,current_no,d1_yes,current_yes,0.0,0.0,0.7869002587413982,0.6263551292209986,-0.0629351295203997,-0.08719525874139822
target_book_rebalance_ev0,dev_cv,Chongqing,2026-06-04,14.0,open,,d2_yes,,0.442255,0.0,,0.4649827341922243,,
target_book_rebalance_ev0,dev_cv,Chongqing,2026-06-06,13.0,open,,current_no,,0.7885800000000001,0.0,,0.8140824530104075,,
target_book_rebalance_ev0,dev_cv,Chongqing,2026-06-08,11.0,open,,d2_no,,0.856375,0.0,,0.8783812215698956,,
target_book_rebalance_ev0,dev_cv,Chongqing,2026-06-09,14.0,open,,d2_yes,,0.442255,0.0,,0.4865916671291928,,
target_book_rebalance_ev0,dev_cv,Chongqing,2026-06-11,12.0,open,,d1_no,,0.5623750000000001,0.0,,0.6158916353302065,,
target_book_rebalance_ev0,dev_cv,Chongqing,2026-06-11,13.0,hold_rebalance_not_worth_cost,d1_no,current_no,d1_yes,0.0,0.0,0.5990653990888435,0.8980507324883229,-0.02940966660052058,-0.06144039908884347
target_book_rebalance_ev0,dev_cv,Chongqing,2026-06-12,11.0,open,,d1_yes,,0.41200000000000003,0.0,,0.4865978224636036,,
target_book_rebalance_ev0,dev_cv,Chongqing,2026-06-15,15.0,open,,d1_yes,,0.5125,0.0,,0.5563188680460952,,
target_book_rebalance_ev0,dev_cv,Chongqing,2026-06-16,11.0,open,,current_no,,0.856375,0.0,,0.8780000661423735,,
target_book_rebalance_ev0,dev_cv,Chongqing,2026-06-16,12.0,hold_rebalance_not_worth_cost,current_no,d1_yes,current_yes,0.0,0.0,0.7193467156080914,0.5143288115404188,-0.049047904067672454,-0.10100171560809135
target_book_rebalance_ev0,dev_cv,Dallas,2026-06-03,12.0,open,,d2_no,,0.65152,0.0,,0.6823323714124734,,
target_book_rebalance_ev0,dev_cv,Dallas,2026-06-04,11.0,open,,d2_no,,0.641655,0.0,,0.7037431318842707,,
target_book_rebalance_ev0,dev_cv,Dallas,2026-06-04,12.0,close,d2_no,d2_yes,d2_yes,0.4623749999999999,1.0,0.5099843637833722,0.4900156362166278,0.05528127243325576,0.027640636216627823
target_book_rebalance_ev0,dev_cv,Dallas,2026-06-04,12.0,reopen,,d2_yes,,0.4623749999999999,0.0,,0.4900156362166278,0.05528127243325576,
target_book_rebalance_ev0,dev_cv,Dallas,2026-06-05,11.0,open,,d2_yes,,0.4724199999999999,0.0,,0.508018853440809,,
target_book_rebalance_ev0,dev_cv,Dallas,2026-06-06,13.0,open,,d2_yes,,0.43218,0.0,,0.4934537097648628,,
target_book_rebalance_ev0,dev_cv,Dallas,2026-06-07,12.0,open,,d2_no,,0.875655,0.0,,0.9215130198721232,,
target_book_rebalance_ev0,dev_cv,Dallas,2026-06-08,14.0,open,,d2_no,,0.7885800000000001,0.0,,0.8198500824557352,,
target_book_rebalance_ev0,dev_cv,Dallas,2026-06-08,15.0,close,d2_no,d1_no,d2_yes,0.037735199999999997,1.0,0.9851491344128332,0.7525423987829784,0.01915806437014511,-0.022884334412833218
target_book_rebalance_ev0,dev_cv,Dallas,2026-06-08,15.0,reopen,,d1_no,,0.7104999999999999,0.0,,0.7525423987829784,0.01915806437014511,
target_book_rebalance_ev0,dev_cv,Dallas,2026-06-09,12.0,open,,d2_no,,0.808,0.0,,0.8298254991117604,,
target_book_rebalance_ev0,dev_cv,Dallas,2026-06-09,14.0,close,d2_no,d2_yes,d2_yes,0.5324800000000001,1.0,0.4080517442442335,0.5919482557557665,0.11893651151153284,0.05946825575576642
target_book_rebalance_ev0,dev_cv,Dallas,2026-06-09,14.0,reopen,,d2_yes,,0.5324800000000001,0.0,,0.5919482557557665,0.11893651151153284,
target_book_rebalance_ev0,dev_cv,Dallas,2026-06-10,15.0,open,,d2_no,,0.808,0.0,,0.8401402091136192,,
target_book_rebalance_ev0,dev_cv,Dallas,2026-06-10,18.0,close,d2_no,d1_no,d2_yes,0.00314955,1.0,0.9987395394472912,0.8845936362617114,0.026329546814420124,-0.001889089447291159
target_book_rebalance_ev0,dev_cv,Dallas,2026-06-10,18.0,reopen,,d1_no,,0.856375,0.0,,0.8845936362617114,0.026329546814420124,
target_book_rebalance_ev0,dev_cv,Dallas,2026-06-11,14.0,open,,d2_yes,,0.5324800000000001,0.0,,0.5547566637418938,,
target_book_rebalance_ev0,dev_cv,Dallas,2026-06-12,12.0,open,,d1_no,,0.502495,0.0,,0.5851807603090535,,
target_book_rebalance_ev0,dev_cv,Dallas,2026-06-13,15.0,open,,d2_no,,0.661375,0.0,,0.7384835081723087,,
target_book_rebalance_ev0,dev_cv,Dallas,2026-06-14,10.0,open,,d2_no,,0.700695,0.0,,0.8154351402722719,,
target_book_rebalance_ev0,dev_cv,Dallas,2026-06-14,13.0,close,d2_no,d1_no,d2_yes,0.401895,1.0,0.5842558939083944,0.7389827280382243,0.04331188412982989,0.013849106091605612
target_book_rebalance_ev0,dev_cv,Dallas,2026-06-14,13.0,reopen,,d1_no,,0.70951995,0.0,,0.7389827280382243,0.04331188412982989,
target_book_rebalance_ev0,dev_cv,Dallas,2026-06-15,10.0,open,,d2_yes,,0.442255,0.0,,0.4937141909919307,,
target_book_rebalance_ev0,dev_cv,Dallas,2026-06-16,12.0,open,,d2_no,,0.76912,0.0,,0.7930190207592005,,
target_book_rebalance_ev0,dev_cv,Denver,2026-06-07,12.0,open,,d2_yes,,0.5822550000000001,0.0,,0.6081055354289158,,
target_book_rebalance_ev0,dev_cv,Denver,2026-06-07,14.0,hold_rebalance_not_worth_cost,d2_yes,current_no,d2_no,0.0,0.0,0.0676669921940396,0.6278250125847706,-0.013001979609268854,-0.04864699219403956
target_book_rebalance_ev0,dev_cv,Denver,2026-06-08,13.0,open,,d1_no,,0.60308595,0.0,,0.7231224006901311,,
target_book_rebalance_ev0,dev_cv,Denver,2026-06-10,15.0,open,,current_no,,0.612,0.0,,0.7134523786782959,,
target_book_rebalance_ev0,dev_cv,Denver,2026-06-11,12.0,open,,d2_yes,,0.4724199999999999,0.0,,0.586113004761334,,
target_book_rebalance_ev0,dev_cv,Denver,2026-06-11,14.0,hold_rebalance_not_worth_cost,d2_yes,current_no,d2_no,0.0,0.0,0.2289592474722424,0.8006509241431428,-0.09218332332909962,-0.13345924747224236
target_book_rebalance_ev0,dev_cv,Denver,2026-06-11,15.0,hold_rebalance_not_worth_cost,d2_yes,current_no,d2_no,0.0,0.0,0.1121604343596052,0.818723562084182,-0.005376872275423258,-0.05498043435960519
target_book_rebalance_ev0,dev_cv,Denver,2026-06-12,13.0,open,,d2_yes,,0.57232,0.0,,0.6347592350731385,,
target_book_rebalance_ev0,dev_cv,Denver,2026-06-12,14.0,hold_rebalance_not_worth_cost,d2_yes,current_no,d2_no,0.0,0.0,0.2835798444571772,0.8406031970182616,-0.10735164743891568,-0.1399548444571772
target_book_rebalance_ev0,dev_cv,Denver,2026-06-13,13.0,open,,d1_no,,0.63178,0.0,,0.6748872894366864,,
target_book_rebalance_ev0,dev_cv,Denver,2026-06-15,14.0,open,,current_no,,0.778855,0.0,,0.8333553441296039,,
target_book_rebalance_ev0,dev_cv,Denver,2026-06-19,15.0,open,,current_no,,0.4764352,0.0,,0.517590496269547,,
target_book_rebalance_ev0,dev_cv,Guangzhou,2026-06-02,14.0,open,,d1_yes,,0.442255,0.0,,0.4651947217690547,,
target_book_rebalance_ev0,dev_cv,Guangzhou,2026-06-05,11.0,open,,d2_no,,0.856375,0.0,,0.8801549563701396,,
target_book_rebalance_ev0,dev_cv,Guangzhou,2026-06-08,11.0,open,,d1_yes,,0.4523199999999999,0.0,,0.4758578280811747,,
target_book_rebalance_ev0,dev_cv,Guangzhou,2026-06-10,13.0,open,,current_no,,0.65152,0.0,,0.6852121790003398,,
target_book_rebalance_ev0,dev_cv,Guangzhou,2026-06-12,10.0,open,,d2_no,,0.82738,0.0,,0.857795638423084,,
target_book_rebalance_ev0,dev_cv,Guangzhou,2026-06-13,11.0,open,,d1_yes,,0.48245499999999997,0.0,,0.5130524283495287,,
target_book_rebalance_ev0,dev_cv,Guangzhou,2026-06-17,12.0,open,,current_no,,0.582255,0.0,,0.6175426483730199,,
target_book_rebalance_ev0,dev_cv,Guangzhou,2026-06-18,12.0,open,,d2_no,,0.856375,0.0,,0.8787499447734346,,
target_book_rebalance_ev0,dev_cv,Helsinki,2026-06-02,12.0,open,,d1_no,,0.502495,0.0,,0.526900312709144,,
target_book_rebalance_ev0,dev_cv,Helsinki,2026-06-03,11.0,open,,d2_no,,0.5125,0.0,,0.6513544086034524,,
target_book_rebalance_ev0,dev_cv,Helsinki,2026-06-04,12.0,open,,d1_no,,0.5125,0.0,,0.5888501361389269,,
target_book_rebalance_ev0,dev_cv,Helsinki,2026-06-10,11.0,open,,d2_no,,0.7398549999999999,0.0,,0.7853284367349481,,
target_book_rebalance_ev0,dev_cv,Helsinki,2026-06-11,10.0,open,,d1_no,,0.46237500000000004,0.0,,0.4887143714163243,,
target_book_rebalance_ev0,dev_cv,Helsinki,2026-06-12,13.0,open,,d2_no,,0.65152,0.0,,0.6862050809021824,,
target_book_rebalance_ev0,dev_cv,Helsinki,2026-06-12,16.0,close,d2_no,d1_no,d2_yes,0.010495,1.0,0.993948913402688,0.8318847863744738,0.01944087297178565,-0.004443913402688016
target_book_rebalance_ev0,dev_cv,Helsinki,2026-06-12,16.0,reopen,,d1_no,,0.808,0.0,,0.8318847863744738,0.01944087297178565,
